window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,upper
151334698	151434698	151384698	GALNT11_15	Russian	4,000	0,750
151364698	151464698	151414698	GALNT11_15	Russian	3,000	1,000
151394698	151494698	151444698	GALNT11_15	Russian	3,000	0,667
151454698	151554698	151504698	GALNT11_15	Russian	6,000	0,500
151514698	151614698	151564698	GALNT11_15	Russian	2,000	0,500
151544698	151644698	151594698	GALNT11_15	Russian	1,000	1,000
151574698	151674698	151624698	GALNT11_15	Russian	9,000	0,889
151604698	151704698	151654698	GALNT11_15	Russian	12,000	0,833
151634698	151734698	151684698	GALNT11_15	Russian	12,000	0,833
100932055	101032055	100982055	GALNT12	Russian	11,000	0,455
100962055	101062055	101012055	GALNT12	Russian	11,000	0,545
228070183	228170183	228120183	GALNT2	Russian	11,000	0,636
228100183	228200183	228150183	GALNT2	Russian	11,000	0,545
228130183	228230183	228180183	GALNT2	Russian	16,000	0,500
157792879	157892879	157842879	GALNT5	Russian	15,000	0,533
157822879	157922879	157872879	GALNT5	Russian	14,000	0,571
157852879	157952879	157902879	GALNT5	Russian	10,000	0,600
157882879	157982879	157932879	GALNT5	Russian	9,000	0,444
157912879	158012879	157962879	GALNT5	Russian	13,000	0,462
157972879	158072879	158022879	GALNT5	Russian	21,000	0,476
172823751	172923751	172873751	GALNT7_17	Russian	11,000	0,455
172853751	172953751	172903751	GALNT7_17	Russian	12,000	0,500
172883751	172983751	172933751	GALNT7_17	Russian	8,000	0,500
173483751	173583751	173533751	GALNT7_17	Russian	14,000	0,500
174413751	174513751	174463751	GALNT7_17	Russian	8,000	0,500
70736969	70836969	70786969	OGT	Russian	4,000	0,500
70766969	70866969	70816969	OGT	Russian	2,000	0,500
70796969	70896969	70846969	OGT	Russian	1,000	1,000
70856969	70956969	70906969	OGT	Russian	1,000	1,000
70886969	70986969	70936969	OGT	Russian	1,000	1,000
70916969	71016969	70966969	OGT	Russian	2,000	0,500
70946969	71046969	70996969	OGT	Russian	5,000	0,600
70976969	71076969	71026969	OGT	Russian	8,000	0,750
71006969	71106969	71056969	OGT	Russian	13,000	0,615
72244592	72344592	72294592	SIAT7A_B	Russian	15,000	0,467
77367338	77467338	77417338	SIAT7C_E	Russian	8,000	0,500
129771436	129871436	129821436	SIAT7D_F	Russian	16,000	0,500
129801436	129901436	129851436	SIAT7D_F	Russian	19,000	0,474
22337968	22437968	22387968	SIAT8A	Russian	11,000	0,455
22367968	22467968	22417968	SIAT8A	Russian	7,000	0,714
22397968	22497968	22447968	SIAT8A	Russian	6,000	0,833
22427968	22527968	22477968	SIAT8A	Russian	5,000	0,600
22457968	22557968	22507968	SIAT8A	Russian	8,000	0,500
22487968	22587968	22537968	SIAT8A	Russian	8,000	0,500
22517968	22617968	22567968	SIAT8A	Russian	8,000	0,625
22547968	22647968	22597968	SIAT8A	Russian	8,000	0,500
42594475	42694475	42644475	SIAT8E	Russian	13,000	0,462
42624475	42724475	42674475	SIAT8E	Russian	9,000	0,444
17814449	17914449	17864449	SIAT8F	Russian	4,000	0,500
168552253	168652253	168602253	B3GALT1	San	8,000	0,500
168582253	168682253	168632253	B3GALT1	San	8,000	0,500
168642253	168742253	168692253	B3GALT1	San	23,000	0,478
168672253	168772253	168722253	B3GALT1	San	21,000	0,476
39578604	39678604	39628604	B3GALT5	San	5,000	0,600
65471040	65571040	65521040	B3GNT1	San	4,000	0,500
65501040	65601040	65551040	B3GNT1	San	5,000	0,800
65531040	65631040	65581040	B3GNT1	San	3,000	0,667
65561040	65661040	65611040	B3GNT1	San	6,000	0,500
65681040	65781040	65731040	B3GNT1	San	2,000	0,500
65711040	65811040	65761040	B3GNT1	San	2,000	0,500
119247737	119347737	119297737	C1GALT1C1	San	4,000	0,500
119547737	119647737	119597737	C1GALT1C1	San	1,000	1,000
119577737	119677737	119627737	C1GALT1C1	San	1,000	1,000
33579383	33679383	33629383	FUT10	San	1,000	1,000
5592265	5692265	5642265	FUT5_6	San	2,000	0,500
5622265	5722265	5672265	FUT5_6	San	2,000	0,500
157612879	157712879	157662879	GALNT5	San	5,000	0,600
157642879	157742879	157692879	GALNT5	San	5,000	0,800
157672879	157772879	157722879	GALNT5	San	9,000	0,556
157702879	157802879	157752879	GALNT5	San	10,000	0,500
157882879	157982879	157932879	GALNT5	San	5,000	0,800
157912879	158012879	157962879	GALNT5	San	9,000	0,444
68547775	68647775	68597775	GALNTL1	San	5,000	0,600
68577775	68677775	68627775	GALNTL1	San	5,000	0,600
68607775	68707775	68657775	GALNTL1	San	6,000	0,500
68637775	68737775	68687775	GALNTL1	San	7,000	0,571
68667775	68767775	68717775	GALNTL1	San	6,000	0,667
68697775	68797775	68747775	GALNTL1	San	6,000	0,500
68907775	69007775	68957775	GALNTL1	San	4,000	0,500
100145776	100245776	100195776	SIAT10	San	9,000	0,444
68921490	69021490	68971490	SIAT4B	San	2,000	0,500
68951490	69051490	69001490	SIAT4B	San	1,000	1,000
68981490	69081490	69031490	SIAT4B	San	1,000	1,000
99860916	99960916	99910916	SIAT8D	San	2,000	0,500
100340916	100440916	100390916	SIAT8D	San	5,000	0,600
100370916	100470916	100420916	SIAT8D	San	4,000	0,500
100400916	100500916	100450916	SIAT8D	San	4,000	0,750
100430916	100530916	100480916	SIAT8D	San	4,000	0,500
42594475	42694475	42644475	SIAT8E	San	12,000	0,500
42624475	42724475	42674475	SIAT8E	San	8,000	0,500
17754449	17854449	17804449	SIAT8F	San	6,000	0,500
17814449	17914449	17864449	SIAT8F	San	2,000	1,000
66131040	66231040	66181040	B3GNT1	Sardinian	2,000	0,500
184302970	184402970	184352970	B3GNT5	Sardinian	22,000	0,455
74805452	74905452	74855452	FUT11	Sardinian	5,000	0,800
74835452	74935452	74885452	FUT11	Sardinian	3,000	1,000
74865452	74965452	74915452	FUT11	Sardinian	3,000	1,000
74895452	74995452	74945452	FUT11	Sardinian	3,000	0,667
74925452	75025452	74975452	FUT11	Sardinian	2,000	0,500
74955452	75055452	75005452	FUT11	Sardinian	3,000	0,667
74985452	75085452	75035452	FUT11	Sardinian	5,000	0,800
75015452	75115452	75065452	FUT11	Sardinian	6,000	0,833
75045452	75145452	75095452	FUT11	Sardinian	5,000	0,800
75075452	75175452	75125452	FUT11	Sardinian	5,000	0,800
75105452	75205452	75155452	FUT11	Sardinian	2,000	1,000
75225452	75325452	75275452	FUT11	Sardinian	10,000	0,500
94083691	94183691	94133691	FUT4	Sardinian	11,000	0,455
94113691	94213691	94163691	FUT4	Sardinian	9,000	0,556
94143691	94243691	94193691	FUT4	Sardinian	11,000	0,455
94173691	94273691	94223691	FUT4	Sardinian	11,000	0,455
94203691	94303691	94253691	FUT4	Sardinian	11,000	0,636
94233691	94333691	94283691	FUT4	Sardinian	10,000	0,800
31720883	31820883	31770883	GALNT1	Sardinian	6,000	0,500
151334698	151434698	151384698	GALNT11_15	Sardinian	6,000	0,500
151364698	151464698	151414698	GALNT11_15	Sardinian	4,000	0,750
151394698	151494698	151444698	GALNT11_15	Sardinian	4,000	0,500
151424698	151524698	151474698	GALNT11_15	Sardinian	5,000	0,600
151454698	151554698	151504698	GALNT11_15	Sardinian	6,000	0,667
151484698	151584698	151534698	GALNT11_15	Sardinian	5,000	0,600
151514698	151614698	151564698	GALNT11_15	Sardinian	2,000	0,500
151544698	151644698	151594698	GALNT11_15	Sardinian	1,000	1,000
151574698	151674698	151624698	GALNT11_15	Sardinian	9,000	0,889
151604698	151704698	151654698	GALNT11_15	Sardinian	12,000	0,917
151634698	151734698	151684698	GALNT11_15	Sardinian	12,000	0,917
100962055	101062055	101012055	GALNT12	Sardinian	11,000	0,455
228070183	228170183	228120183	GALNT2	Sardinian	11,000	0,636
228100183	228200183	228150183	GALNT2	Sardinian	11,000	0,545
228130183	228230183	228180183	GALNT2	Sardinian	16,000	0,500
157612879	157712879	157662879	GALNT5	Sardinian	6,000	0,500
157822879	157922879	157872879	GALNT5	Sardinian	13,000	0,538
157852879	157952879	157902879	GALNT5	Sardinian	9,000	0,667
157882879	157982879	157932879	GALNT5	Sardinian	5,000	0,800
157912879	158012879	157962879	GALNT5	Sardinian	9,000	0,667
157972879	158072879	158022879	GALNT5	Sardinian	20,000	0,450
172583751	172683751	172633751	GALNT7_17	Sardinian	11,000	0,455
172823751	172923751	172873751	GALNT7_17	Sardinian	9,000	0,556
172853751	172953751	172903751	GALNT7_17	Sardinian	9,000	0,667
172883751	172983751	172933751	GALNT7_17	Sardinian	6,000	0,833
69087775	69187775	69137775	GALNTL1	Sardinian	9,000	0,556
70796969	70896969	70846969	OGT	Sardinian	1,000	1,000
70856969	70956969	70906969	OGT	Sardinian	1,000	1,000
70886969	70986969	70936969	OGT	Sardinian	1,000	1,000
70916969	71016969	70966969	OGT	Sardinian	1,000	1,000
70946969	71046969	70996969	OGT	Sardinian	4,000	1,000
70976969	71076969	71026969	OGT	Sardinian	7,000	1,000
71006969	71106969	71056969	OGT	Sardinian	11,000	0,818
72244592	72344592	72294592	SIAT7A_B	Sardinian	15,000	0,600
72274592	72374592	72324592	SIAT7A_B	Sardinian	16,000	0,500
72304592	72404592	72354592	SIAT7A_B	Sardinian	27,000	0,593
77367338	77467338	77417338	SIAT7C_E	Sardinian	8,000	0,500
21977968	22077968	22027968	SIAT8A	Sardinian	9,000	0,444
22367968	22467968	22417968	SIAT8A	Sardinian	8,000	0,625
22397968	22497968	22447968	SIAT8A	Sardinian	7,000	0,714
22427968	22527968	22477968	SIAT8A	Sardinian	6,000	0,500
22457968	22557968	22507968	SIAT8A	Sardinian	9,000	0,444
22487968	22587968	22537968	SIAT8A	Sardinian	9,000	0,444
22517968	22617968	22567968	SIAT8A	Sardinian	9,000	0,556
22547968	22647968	22597968	SIAT8A	Sardinian	9,000	0,444
53102681	53202681	53152681	SIAT8C	Sardinian	22,000	0,455
53132681	53232681	53182681	SIAT8C	Sardinian	21,000	0,571
53162681	53262681	53212681	SIAT8C	Sardinian	20,000	0,600
42594475	42694475	42644475	SIAT8E	Sardinian	13,000	0,462
42624475	42724475	42674475	SIAT8E	Sardinian	9,000	0,444
17454449	17554449	17504449	SIAT8F	Sardinian	19,000	0,474
70857650	70957650	70907650	WBSCR17	Sardinian	11,000	0,455
66131040	66231040	66181040	B3GNT1	Sindhi	2,000	0,500
74985452	75085452	75035452	FUT11	Sindhi	6,000	0,500
138804524	138904524	138854524	FUT7	Sindhi	10,000	0,600
138834524	138934524	138884524	FUT7	Sindhi	7,000	0,714
138864524	138964524	138914524	FUT7	Sindhi	9,000	0,444
151334698	151434698	151384698	GALNT11_15	Sindhi	6,000	0,500
151364698	151464698	151414698	GALNT11_15	Sindhi	4,000	0,750
151544698	151644698	151594698	GALNT11_15	Sindhi	2,000	0,500
151574698	151674698	151624698	GALNT11_15	Sindhi	10,000	0,800
151604698	151704698	151654698	GALNT11_15	Sindhi	13,000	0,769
151634698	151734698	151684698	GALNT11_15	Sindhi	13,000	0,769
100962055	101062055	101012055	GALNT12	Sindhi	12,000	0,500
228070183	228170183	228120183	GALNT2	Sindhi	13,000	0,538
228100183	228200183	228150183	GALNT2	Sindhi	11,000	0,545
157792879	157892879	157842879	GALNT5	Sindhi	14,000	0,571
157822879	157922879	157872879	GALNT5	Sindhi	13,000	0,615
157852879	157952879	157902879	GALNT5	Sindhi	10,000	0,600
157972879	158072879	158022879	GALNT5	Sindhi	20,000	0,450
158032879	158132879	158082879	GALNT5	Sindhi	13,000	0,462
172823751	172923751	172873751	GALNT7_17	Sindhi	8,000	0,625
172853751	172953751	172903751	GALNT7_17	Sindhi	10,000	0,600
172883751	172983751	172933751	GALNT7_17	Sindhi	7,000	0,571
131035942	131135942	131085942	GALNT9	Sindhi	6,000	0,500
131065942	131165942	131115942	GALNT9	Sindhi	6,000	0,500
70946969	71046969	70996969	OGT	Sindhi	5,000	0,600
70976969	71076969	71026969	OGT	Sindhi	8,000	0,500
71006969	71106969	71056969	OGT	Sindhi	13,000	0,462
22367968	22467968	22417968	SIAT8A	Sindhi	9,000	0,444
22397968	22497968	22447968	SIAT8A	Sindhi	9,000	0,444
167982253	168082253	168032253	B3GALT1	South.China	7,000	0,714
168012253	168112253	168062253	B3GALT1	South.China	9,000	0,556
191052115	191152115	191102115	B3GALT2	South.China	10,000	0,500
32707013	32807013	32757013	B4GALT1	South.China	36,000	0,528
32737013	32837013	32787013	B4GALT1	South.China	23,000	0,652
32767013	32867013	32817013	B4GALT1	South.China	26,000	0,538
7316187	7416187	7366187	C1GALT1	South.China	26,000	0,462
74985452	75085452	75035452	FUT11	South.China	6,000	0,500
75105452	75205452	75155452	FUT11	South.China	2,000	0,500
29982171	30082171	30032171	FUT12	South.China	12,000	0,667
30042171	30142171	30092171	FUT12	South.China	11,000	0,455
30432171	30532171	30482171	FUT12	South.China	3,000	0,667
53851528	53951528	53901528	FUT1_2	South.China	18,000	0,444
53971528	54071528	54021528	FUT1_2	South.China	13,000	0,462
54001528	54101528	54051528	FUT1_2	South.China	13,000	0,538
94203691	94303691	94253691	FUT4	South.China	11,000	0,455
5592265	5692265	5642265	FUT5_6	South.China	6,000	0,500
5982265	6082265	6032265	FUT5_6	South.China	13,000	0,462
138804524	138904524	138854524	FUT7	South.China	10,000	0,500
138834524	138934524	138884524	FUT7	South.China	7,000	0,714
138864524	138964524	138914524	FUT7	South.China	8,000	0,625
138894524	138994524	138944524	FUT7	South.China	10,000	0,700
138924524	139024524	138974524	FUT7	South.China	10,000	0,700
138954524	139054524	139004524	FUT7	South.China	11,000	0,545
151544698	151644698	151594698	GALNT11_15	South.China	2,000	0,500
151574698	151674698	151624698	GALNT11_15	South.China	11,000	0,727
151604698	151704698	151654698	GALNT11_15	South.China	14,000	0,714
151634698	151734698	151684698	GALNT11_15	South.China	14,000	0,714
228070183	228170183	228120183	GALNT2	South.China	11,000	0,636
228100183	228200183	228150183	GALNT2	South.China	11,000	0,545
157432879	157532879	157482879	GALNT5	South.China	9,000	0,556
157462879	157562879	157512879	GALNT5	South.China	8,000	0,500
157792879	157892879	157842879	GALNT5	South.China	13,000	0,615
157822879	157922879	157872879	GALNT5	South.China	12,000	0,667
157852879	157952879	157902879	GALNT5	South.China	9,000	0,667
157882879	157982879	157932879	GALNT5	South.China	9,000	0,444
157912879	158012879	157962879	GALNT5	South.China	13,000	0,462
157942879	158042879	157992879	GALNT5	South.China	16,000	0,500
157972879	158072879	158022879	GALNT5	South.China	19,000	0,579
158002879	158102879	158052879	GALNT5	South.China	13,000	0,615
158032879	158132879	158082879	GALNT5	South.China	12,000	0,667
172823751	172923751	172873751	GALNT7_17	South.China	9,000	0,556
172853751	172953751	172903751	GALNT7_17	South.China	12,000	0,500
172883751	172983751	172933751	GALNT7_17	South.China	9,000	0,556
173243751	173343751	173293751	GALNT7_17	South.China	12,000	0,500
173303751	173403751	173353751	GALNT7_17	South.China	9,000	0,556
131005942	131105942	131055942	GALNT9	South.China	2,000	0,500
131035942	131135942	131085942	GALNT9	South.China	5,000	0,600
131065942	131165942	131115942	GALNT9	South.China	6,000	0,500
68487775	68587775	68537775	GALNTL1	South.China	21,000	0,524
68517775	68617775	68567775	GALNTL1	South.China	12,000	0,667
68547775	68647775	68597775	GALNTL1	South.China	10,000	0,500
68577775	68677775	68627775	GALNTL1	South.China	8,000	0,500
126021995	126121995	126071995	SIAT4C	South.China	30,000	0,467
77337338	77437338	77387338	SIAT7C_E	South.China	6,000	0,500
22337968	22437968	22387968	SIAT8A	South.China	10,000	0,700
22367968	22467968	22417968	SIAT8A	South.China	8,000	0,750
22397968	22497968	22447968	SIAT8A	South.China	7,000	0,714
22427968	22527968	22477968	SIAT8A	South.China	6,000	0,667
22457968	22557968	22507968	SIAT8A	South.China	8,000	0,500
22487968	22587968	22537968	SIAT8A	South.China	7,000	0,571
22547968	22647968	22597968	SIAT8A	South.China	9,000	0,444
22577968	22677968	22627968	SIAT8A	South.China	9,000	0,444
22607968	22707968	22657968	SIAT8A	South.China	9,000	0,444
17454449	17554449	17504449	SIAT8F	South.China	19,000	0,474
17814449	17914449	17864449	SIAT8F	South.China	4,000	0,500
168132253	168232253	168182253	B3GALT1	Surui	18,000	0,444
168162253	168262253	168212253	B3GALT1	Surui	20,000	0,500
191172115	191272115	191222115	B3GALT2	Surui	2,000	0,500
191202115	191302115	191252115	B3GALT2	Surui	2,000	1,000
191232115	191332115	191282115	B3GALT2	Surui	2,000	1,000
191262115	191362115	191312115	B3GALT2	Surui	2,000	1,000
191292115	191392115	191342115	B3GALT2	Surui	1,000	1,000
191322115	191422115	191372115	B3GALT2	Surui	4,000	0,500
191352115	191452115	191402115	B3GALT2	Surui	5,000	0,600
191382115	191482115	191432115	B3GALT2	Surui	6,000	0,667
191412115	191512115	191462115	B3GALT2	Surui	3,000	0,667
191442115	191542115	191492115	B3GALT2	Surui	2,000	0,500
191472115	191572115	191522115	B3GALT2	Surui	5,000	0,600
191502115	191602115	191552115	B3GALT2	Surui	6,000	0,667
191532115	191632115	191582115	B3GALT2	Surui	6,000	0,667
191562115	191662115	191612115	B3GALT2	Surui	5,000	0,600
191622115	191722115	191672115	B3GALT2	Surui	12,000	0,500
191652115	191752115	191702115	B3GALT2	Surui	18,000	0,444
39548604	39648604	39598604	B3GALT5	Surui	6,000	0,667
39578604	39678604	39628604	B3GALT5	Surui	6,000	0,833
39608604	39708604	39658604	B3GALT5	Surui	9,000	1,000
39638604	39738604	39688604	B3GALT5	Surui	7,000	1,000
39668604	39768604	39718604	B3GALT5	Surui	8,000	1,000
39698604	39798604	39748604	B3GALT5	Surui	3,000	1,000
39998604	40098604	40048604	B3GALT5	Surui	18,000	0,500
40028604	40128604	40078604	B3GALT5	Surui	14,000	0,643
40058604	40158604	40108604	B3GALT5	Surui	19,000	0,632
40088604	40188604	40138604	B3GALT5	Surui	19,000	0,579
40118604	40218604	40168604	B3GALT5	Surui	31,000	0,548
40148604	40248604	40198604	B3GALT5	Surui	29,000	0,552
40178604	40278604	40228604	B3GALT5	Surui	33,000	0,455
40208604	40308604	40258604	B3GALT5	Surui	28,000	0,464
40238604	40338604	40288604	B3GALT5	Surui	26,000	0,500
61880589	61980589	61930589	B3GNT2	Surui	4,000	1,000
61910589	62010589	61960589	B3GNT2	Surui	3,000	1,000
61940589	62040589	61990589	B3GNT2	Surui	4,000	1,000
61970589	62070589	62020589	B3GNT2	Surui	4,000	1,000
62000589	62100589	62050589	B3GNT2	Surui	3,000	1,000
62030589	62130589	62080589	B3GNT2	Surui	3,000	1,000
62300589	62400589	62350589	B3GNT2	Surui	9,000	0,556
62330589	62430589	62380589	B3GNT2	Surui	6,000	0,667
17517176	17617176	17567176	B3GNT3	Surui	5,000	0,800
17547176	17647176	17597176	B3GNT3	Surui	14,000	0,643
17577176	17677176	17627176	B3GNT3	Surui	14,000	0,643
17607176	17707176	17657176	B3GNT3	Surui	14,000	0,643
17637176	17737176	17687176	B3GNT3	Surui	11,000	0,727
17667176	17767176	17717176	B3GNT3	Surui	12,000	0,833
17697176	17797176	17747176	B3GNT3	Surui	14,000	0,571
17727176	17827176	17777176	B3GNT3	Surui	15,000	0,467
17817176	17917176	17867176	B3GNT3	Surui	12,000	0,500
17847176	17947176	17897176	B3GNT3	Surui	10,000	0,600
17877176	17977176	17927176	B3GNT3	Surui	11,000	0,636
17907176	18007176	17957176	B3GNT3	Surui	9,000	0,667
17937176	18037176	17987176	B3GNT3	Surui	10,000	0,500
17967176	18067176	18017176	B3GNT3	Surui	11,000	0,545
17997176	18097176	18047176	B3GNT3	Surui	10,000	0,500
121221370	121321370	121271370	B3GNT4	Surui	9,000	0,444
121251370	121351370	121301370	B3GNT4	Surui	5,000	0,800
121281370	121381370	121331370	B3GNT4	Surui	7,000	0,571
184422970	184522970	184472970	B3GNT5	Surui	20,000	0,500
184452970	184552970	184502970	B3GNT5	Surui	17,000	0,647
184482970	184582970	184532970	B3GNT5	Surui	18,000	0,778
184512970	184612970	184562970	B3GNT5	Surui	15,000	0,800
184542970	184642970	184592970	B3GNT5	Surui	12,000	0,833
184572970	184672970	184622970	B3GNT5	Surui	14,000	0,571
184722970	184822970	184772970	B3GNT5	Surui	17,000	0,529
184752970	184852970	184802970	B3GNT5	Surui	16,000	0,688
184782970	184882970	184832970	B3GNT5	Surui	11,000	1,000
76084680	76184680	76134680	B3GNT6	Surui	27,000	0,481
76114680	76214680	76164680	B3GNT6	Surui	17,000	0,471
76234680	76334680	76284680	B3GNT6	Surui	8,000	0,500
76264680	76364680	76314680	B3GNT6	Surui	5,000	0,800
76294680	76394680	76344680	B3GNT6	Surui	7,000	0,571
76594680	76694680	76644680	B3GNT6	Surui	15,000	0,600
76624680	76724680	76674680	B3GNT6	Surui	8,000	0,750
76654680	76754680	76704680	B3GNT6	Surui	6,000	0,833
76684680	76784680	76734680	B3GNT6	Surui	7,000	0,571
76714680	76814680	76764680	B3GNT6	Surui	6,000	0,500
32707013	32807013	32757013	B4GALT1	Surui	26,000	0,885
32737013	32837013	32787013	B4GALT1	Surui	20,000	0,600
32767013	32867013	32817013	B4GALT1	Surui	23,000	0,478
33007013	33107013	33057013	B4GALT1	Surui	21,000	0,524
33037013	33137013	33087013	B4GALT1	Surui	18,000	0,722
33067013	33167013	33117013	B4GALT1	Surui	17,000	0,824
33097013	33197013	33147013	B4GALT1	Surui	13,000	0,769
33127013	33227013	33177013	B4GALT1	Surui	16,000	0,750
33157013	33257013	33207013	B4GALT1	Surui	16,000	0,563
33187013	33287013	33237013	B4GALT1	Surui	17,000	0,471
159461585	159561585	159511585	B4GALT3	Surui	16,000	0,688
159491585	159591585	159541585	B4GALT3	Surui	13,000	0,923
159521585	159621585	159571585	B4GALT3	Surui	9,000	1,000
159551585	159651585	159601585	B4GALT3	Surui	5,000	1,000
159581585	159681585	159631585	B4GALT3	Surui	4,000	1,000
159611585	159711585	159661585	B4GALT3	Surui	3,000	1,000
120703382	120803382	120753382	B4GALT4	Surui	20,000	0,450
120733382	120833382	120783382	B4GALT4	Surui	24,000	0,542
120763382	120863382	120813382	B4GALT4	Surui	13,000	0,615
7286187	7386187	7336187	C1GALT1	Surui	31,000	0,452
7316187	7416187	7366187	C1GALT1	Surui	26,000	0,500
7556187	7656187	7606187	C1GALT1	Surui	22,000	0,455
119367737	119467737	119417737	C1GALT1C1	Surui	8,000	0,500
119397737	119497737	119447737	C1GALT1C1	Surui	5,000	1,000
119427737	119527737	119477737	C1GALT1C1	Surui	4,000	1,000
119457737	119557737	119507737	C1GALT1C1	Surui	3,000	1,000
119487737	119587737	119537737	C1GALT1C1	Surui	5,000	0,600
33009383	33109383	33059383	FUT10	Surui	4,000	0,500
33039383	33139383	33089383	FUT10	Surui	4,000	0,500
33069383	33169383	33119383	FUT10	Surui	5,000	0,600
33099383	33199383	33149383	FUT10	Surui	8,000	0,500
33129383	33229383	33179383	FUT10	Surui	8,000	0,625
33159383	33259383	33209383	FUT10	Surui	14,000	0,500
33189383	33289383	33239383	FUT10	Surui	11,000	0,545
33219383	33319383	33269383	FUT10	Surui	10,000	0,500
33249383	33349383	33299383	FUT10	Surui	6,000	0,500
33279383	33379383	33329383	FUT10	Surui	3,000	1,000
33309383	33409383	33359383	FUT10	Surui	6,000	0,833
33339383	33439383	33389383	FUT10	Surui	9,000	0,778
33369383	33469383	33419383	FUT10	Surui	8,000	0,750
33399383	33499383	33449383	FUT10	Surui	8,000	0,625
33429383	33529383	33479383	FUT10	Surui	8,000	0,625
33459383	33559383	33509383	FUT10	Surui	12,000	0,500
33519383	33619383	33569383	FUT10	Surui	13,000	0,462
33609383	33709383	33659383	FUT10	Surui	5,000	0,800
33639383	33739383	33689383	FUT10	Surui	4,000	0,750
33669383	33769383	33719383	FUT10	Surui	6,000	0,667
74805452	74905452	74855452	FUT11	Surui	4,000	1,000
74835452	74935452	74885452	FUT11	Surui	4,000	0,750
74865452	74965452	74915452	FUT11	Surui	4,000	0,750
74895452	74995452	74945452	FUT11	Surui	4,000	0,750
74925452	75025452	74975452	FUT11	Surui	3,000	0,667
74955452	75055452	75005452	FUT11	Surui	3,000	1,000
75105452	75205452	75155452	FUT11	Surui	1,000	1,000
75165452	75265452	75215452	FUT11	Surui	6,000	0,500
75225452	75325452	75275452	FUT11	Surui	8,000	0,500
75255452	75355452	75305452	FUT11	Surui	8,000	0,500
75285452	75385452	75335452	FUT11	Surui	9,000	0,556
30432171	30532171	30482171	FUT12	Surui	3,000	0,667
30462171	30562171	30512171	FUT12	Surui	3,000	0,667
30492171	30592171	30542171	FUT12	Surui	3,000	1,000
30522171	30622171	30572171	FUT12	Surui	3,000	1,000
30552171	30652171	30602171	FUT12	Surui	4,000	1,000
30582171	30682171	30632171	FUT12	Surui	7,000	0,571
53821528	53921528	53871528	FUT1_2	Surui	10,000	0,500
53851528	53951528	53901528	FUT1_2	Surui	18,000	0,444
53881528	53981528	53931528	FUT1_2	Surui	21,000	0,524
54091528	54191528	54141528	FUT1_2	Surui	9,000	0,444
54121528	54221528	54171528	FUT1_2	Surui	9,000	0,444
54151528	54251528	54201528	FUT1_2	Surui	6,000	0,667
54181528	54281528	54231528	FUT1_2	Surui	6,000	0,667
54211528	54311528	54261528	FUT1_2	Surui	6,000	0,667
45169454	45269454	45219454	FUT13	Surui	11,000	0,455
45199454	45299454	45249454	FUT13	Surui	13,000	0,462
45469454	45569454	45519454	FUT13	Surui	15,000	0,600
45499454	45599454	45549454	FUT13	Surui	12,000	0,667
45529454	45629454	45579454	FUT13	Surui	13,000	0,769
45559454	45659454	45609454	FUT13	Surui	16,000	0,688
45589454	45689454	45639454	FUT13	Surui	17,000	0,588
45619454	45719454	45669454	FUT13	Surui	14,000	0,500
93753691	93853691	93803691	FUT4	Surui	10,000	0,500
93783691	93883691	93833691	FUT4	Surui	10,000	0,500
94143691	94243691	94193691	FUT4	Surui	10,000	0,500
94173691	94273691	94223691	FUT4	Surui	9,000	0,667
94203691	94303691	94253691	FUT4	Surui	10,000	0,700
94233691	94333691	94283691	FUT4	Surui	10,000	0,600
5442265	5542265	5492265	FUT5_6	Surui	10,000	0,500
5562265	5662265	5612265	FUT5_6	Surui	6,000	0,500
5592265	5692265	5642265	FUT5_6	Surui	4,000	0,750
5712265	5812265	5762265	FUT5_6	Surui	10,000	0,500
5742265	5842265	5792265	FUT5_6	Surui	9,000	0,889
5772265	5872265	5822265	FUT5_6	Surui	8,000	1,000
5802265	5902265	5852265	FUT5_6	Surui	6,000	1,000
5832265	5932265	5882265	FUT5_6	Surui	5,000	1,000
5862265	5962265	5912265	FUT5_6	Surui	6,000	1,000
5892265	5992265	5942265	FUT5_6	Surui	7,000	1,000
5922265	6022265	5972265	FUT5_6	Surui	6,000	1,000
5952265	6052265	6002265	FUT5_6	Surui	6,000	1,000
5982265	6082265	6032265	FUT5_6	Surui	6,000	1,000
6012265	6112265	6062265	FUT5_6	Surui	7,000	1,000
6042265	6142265	6092265	FUT5_6	Surui	6,000	1,000
6072265	6172265	6122265	FUT5_6	Surui	5,000	1,000
6102265	6202265	6152265	FUT5_6	Surui	4,000	1,000
6132265	6232265	6182265	FUT5_6	Surui	6,000	1,000
64578701	64678701	64628701	FUT8	Surui	4,000	1,000
64608701	64708701	64658701	FUT8	Surui	8,000	0,625
64638701	64738701	64688701	FUT8	Surui	11,000	0,545
64668701	64768701	64718701	FUT8	Surui	15,000	0,600
64698701	64798701	64748701	FUT8	Surui	12,000	0,583
64938701	65038701	64988701	FUT8	Surui	7,000	0,571
64968701	65068701	65018701	FUT8	Surui	2,000	0,500
65268701	65368701	65318701	FUT8	Surui	17,000	0,529
65298701	65398701	65348701	FUT8	Surui	21,000	0,571
65328701	65428701	65378701	FUT8	Surui	27,000	0,593
65358701	65458701	65408701	FUT8	Surui	21,000	0,524
65508701	65608701	65558701	FUT8	Surui	24,000	0,750
