# window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,upper
42564475	42664475	42614475	SIAT8E	North.West.China	23	0.260869565
42594475	42694475	42644475	SIAT8E	North.West.China	13	0.538461538
42624475	42724475	42674475	SIAT8E	North.West.China	10	0.4
42654475	42754475	42704475	SIAT8E	North.West.China	7	0.285714286
42684475	42784475	42734475	SIAT8E	North.West.China	7	0
42714475	42814475	42764475	SIAT8E	North.West.China	6	0
42744475	42844475	42794475	SIAT8E	North.West.China	13	0
42774475	42874475	42824475	SIAT8E	North.West.China	14	0
42804475	42904475	42854475	SIAT8E	North.West.China	17	0.058823529
42834475	42934475	42884475	SIAT8E	North.West.China	12	0.083333333
42864475	42964475	42914475	SIAT8E	North.West.China	11	0.090909091
42894475	42994475	42944475	SIAT8E	North.West.China	10	0
17004449	17104449	17054449	SIAT8F	North.West.China	67	0.074626866
17034449	17134449	17084449	SIAT8F	North.West.China	62	0.112903226
17064449	17164449	17114449	SIAT8F	North.West.China	42	0.095238095
17094449	17194449	17144449	SIAT8F	North.West.China	32	0.125
17124449	17224449	17174449	SIAT8F	North.West.China	32	0.125
17154449	17254449	17204449	SIAT8F	North.West.China	32	0.03125
17184449	17284449	17234449	SIAT8F	North.West.China	27	0.037037037
17214449	17314449	17264449	SIAT8F	North.West.China	23	0
17244449	17344449	17294449	SIAT8F	North.West.China	22	0.090909091
17274449	17374449	17324449	SIAT8F	North.West.China	26	0.153846154
17304449	17404449	17354449	SIAT8F	North.West.China	31	0.193548387
17334449	17434449	17384449	SIAT8F	North.West.China	33	0.151515152
17364449	17464449	17414449	SIAT8F	North.West.China	38	0.157894737
17394449	17494449	17444449	SIAT8F	North.West.China	29	0.137931034
17424449	17524449	17474449	SIAT8F	North.West.China	32	0.15625
17454449	17554449	17504449	SIAT8F	North.West.China	22	0.227272727
17484449	17584449	17534449	SIAT8F	North.West.China	35	0.142857143
17514449	17614449	17564449	SIAT8F	North.West.China	34	0.147058824
17544449	17644449	17594449	SIAT8F	North.West.China	36	0.055555556
17574449	17674449	17624449	SIAT8F	North.West.China	31	0.032258065
17604449	17704449	17654449	SIAT8F	North.West.China	31	0.096774194
17634449	17734449	17684449	SIAT8F	North.West.China	29	0.103448276
17664449	17764449	17714449	SIAT8F	North.West.China	25	0.12
17694449	17794449	17744449	SIAT8F	North.West.China	22	0.136363636
17724449	17824449	17774449	SIAT8F	North.West.China	22	0.181818182
17754449	17854449	17804449	SIAT8F	North.West.China	17	0.235294118
17784449	17884449	17834449	SIAT8F	North.West.China	12	0.25
17814449	17914449	17864449	SIAT8F	North.West.China	4	0.5
17844449	17944449	17894449	SIAT8F	North.West.China	2	0
85522499	85622499	85572499	SIAT9	North.West.China	20	0.1
85552499	85652499	85602499	SIAT9	North.West.China	13	0
85582499	85682499	85632499	SIAT9	North.West.China	21	0
85612499	85712499	85662499	SIAT9	North.West.China	19	0.052631579
85642499	85742499	85692499	SIAT9	North.West.China	19	0.052631579
85672499	85772499	85722499	SIAT9	North.West.China	16	0.0625
85702499	85802499	85752499	SIAT9	North.West.China	20	0.1
85732499	85832499	85782499	SIAT9	North.West.China	27	0.037037037
85762499	85862499	85812499	SIAT9	North.West.China	27	0.037037037
85792499	85892499	85842499	SIAT9	North.West.China	29	0.206896552
85822499	85922499	85872499	SIAT9	North.West.China	31	0.225806452
85852499	85952499	85902499	SIAT9	North.West.China	31	0.225806452
85882499	85982499	85932499	SIAT9	North.West.China	25	0.04
85912499	86012499	85962499	SIAT9	North.West.China	20	0
85942499	86042499	85992499	SIAT9	North.West.China	21	0
85972499	86072499	86022499	SIAT9	North.West.China	13	0
86002499	86102499	86052499	SIAT9	North.West.China	11	0.181818182
86032499	86132499	86082499	SIAT9	North.West.China	8	0.25
86062499	86162499	86112499	SIAT9	North.West.China	10	0.3
86092499	86192499	86142499	SIAT9	North.West.China	14	0.142857143
86122499	86222499	86172499	SIAT9	North.West.China	17	0.058823529
86152499	86252499	86202499	SIAT9	North.West.China	17	0
86182499	86282499	86232499	SIAT9	North.West.China	18	0
86212499	86312499	86262499	SIAT9	North.West.China	20	0.05
86242499	86342499	86292499	SIAT9	North.West.China	20	0.15
86272499	86372499	86322499	SIAT9	North.West.China	20	0.15
69837650	69937650	69887650	WBSCR17	North.West.China	34	0.029411765
69867650	69967650	69917650	WBSCR17	North.West.China	26	0.038461538
69897650	69997650	69947650	WBSCR17	North.West.China	17	0.117647059
69927650	70027650	69977650	WBSCR17	North.West.China	18	0.166666667
69957650	70057650	70007650	WBSCR17	North.West.China	20	0.2
69987650	70087650	70037650	WBSCR17	North.West.China	18	0.277777778
70017650	70117650	70067650	WBSCR17	North.West.China	20	0.15
70047650	70147650	70097650	WBSCR17	North.West.China	15	0.266666667
70077650	70177650	70127650	WBSCR17	North.West.China	17	0.352941176
70107650	70207650	70157650	WBSCR17	North.West.China	16	0.3125
70137650	70237650	70187650	WBSCR17	North.West.China	20	0.35
70167650	70267650	70217650	WBSCR17	North.West.China	18	0.333333333
70197650	70297650	70247650	WBSCR17	North.West.China	23	0.304347826
70227650	70327650	70277650	WBSCR17	North.West.China	23	0.217391304
70257650	70357650	70307650	WBSCR17	North.West.China	31	0.129032258
70287650	70387650	70337650	WBSCR17	North.West.China	33	0.121212121
70317650	70417650	70367650	WBSCR17	North.West.China	34	0.088235294
70347650	70447650	70397650	WBSCR17	North.West.China	30	0.066666667
70377650	70477650	70427650	WBSCR17	North.West.China	31	0.032258065
70407650	70507650	70457650	WBSCR17	North.West.China	22	0.090909091
70437650	70537650	70487650	WBSCR17	North.West.China	24	0.166666667
70467650	70567650	70517650	WBSCR17	North.West.China	20	0.2
70497650	70597650	70547650	WBSCR17	North.West.China	19	0.210526316
70527650	70627650	70577650	WBSCR17	North.West.China	18	0.111111111
70557650	70657650	70607650	WBSCR17	North.West.China	20	0
70587650	70687650	70637650	WBSCR17	North.West.China	28	0
70617650	70717650	70667650	WBSCR17	North.West.China	28	0
70647650	70747650	70697650	WBSCR17	North.West.China	25	0.04
70677650	70777650	70727650	WBSCR17	North.West.China	22	0.090909091
70707650	70807650	70757650	WBSCR17	North.West.China	19	0.210526316
70737650	70837650	70787650	WBSCR17	North.West.China	24	0.166666667
70767650	70867650	70817650	WBSCR17	North.West.China	19	0.210526316
70797650	70897650	70847650	WBSCR17	North.West.China	22	0.227272727
70827650	70927650	70877650	WBSCR17	North.West.China	14	0.142857143
70857650	70957650	70907650	WBSCR17	North.West.China	12	0.083333333
70887650	70987650	70937650	WBSCR17	North.West.China	15	0.066666667
70917650	71017650	70967650	WBSCR17	North.West.China	16	0.125
70947650	71047650	70997650	WBSCR17	North.West.China	22	0.227272727
70977650	71077650	71027650	WBSCR17	North.West.China	27	0.185185185
71007650	71107650	71057650	WBSCR17	North.West.China	25	0.16
71037650	71137650	71087650	WBSCR17	North.West.China	24	0.083333333
71067650	71167650	71117650	WBSCR17	North.West.China	17	0.058823529
71097650	71197650	71147650	WBSCR17	North.West.China	18	0.055555556
71127650	71227650	71177650	WBSCR17	North.West.China	15	0.066666667
167982253	168082253	168032253	B3GALT1	Orcadian	10	0.3
168012253	168112253	168062253	B3GALT1	Orcadian	12	0.25
168042253	168142253	168092253	B3GALT1	Orcadian	14	0.071428571
168072253	168172253	168122253	B3GALT1	Orcadian	20	0.1
168102253	168202253	168152253	B3GALT1	Orcadian	24	0.208333333
168132253	168232253	168182253	B3GALT1	Orcadian	29	0.275862069
168162253	168262253	168212253	B3GALT1	Orcadian	30	0.3
168192253	168292253	168242253	B3GALT1	Orcadian	34	0.205882353
168222253	168322253	168272253	B3GALT1	Orcadian	40	0.1
168252253	168352253	168302253	B3GALT1	Orcadian	39	0.076923077
168282253	168382253	168332253	B3GALT1	Orcadian	40	0.175
168312253	168412253	168362253	B3GALT1	Orcadian	25	0.28
168342253	168442253	168392253	B3GALT1	Orcadian	25	0.28
168372253	168472253	168422253	B3GALT1	Orcadian	16	0.25
168402253	168502253	168452253	B3GALT1	Orcadian	17	0.235294118
168432253	168532253	168482253	B3GALT1	Orcadian	17	0.235294118
168462253	168562253	168512253	B3GALT1	Orcadian	18	0.166666667
168492253	168592253	168542253	B3GALT1	Orcadian	15	0.2
168522253	168622253	168572253	B3GALT1	Orcadian	15	0.133333333
168552253	168652253	168602253	B3GALT1	Orcadian	14	0.285714286
168582253	168682253	168632253	B3GALT1	Orcadian	16	0.1875
168612253	168712253	168662253	B3GALT1	Orcadian	21	0.238095238
168642253	168742253	168692253	B3GALT1	Orcadian	32	0.15625
168672253	168772253	168722253	B3GALT1	Orcadian	27	0.111111111
168702253	168802253	168752253	B3GALT1	Orcadian	28	0.178571429
168732253	168832253	168782253	B3GALT1	Orcadian	19	0.263157895
191022115	191122115	191072115	B3GALT2	Orcadian	14	0.071428571
191052115	191152115	191102115	B3GALT2	Orcadian	10	0.2
191082115	191182115	191132115	B3GALT2	Orcadian	15	0.133333333
191112115	191212115	191162115	B3GALT2	Orcadian	16	0.1875
191142115	191242115	191192115	B3GALT2	Orcadian	13	0.230769231
191172115	191272115	191222115	B3GALT2	Orcadian	6	0.166666667
191202115	191302115	191252115	B3GALT2	Orcadian	4	0
191232115	191332115	191282115	B3GALT2	Orcadian	3	0
191262115	191362115	191312115	B3GALT2	Orcadian	2	0
191292115	191392115	191342115	B3GALT2	Orcadian	1	0
191322115	191422115	191372115	B3GALT2	Orcadian	5	0
191352115	191452115	191402115	B3GALT2	Orcadian	7	0.142857143
191382115	191482115	191432115	B3GALT2	Orcadian	9	0.111111111
191412115	191512115	191462115	B3GALT2	Orcadian	6	0.166666667
191442115	191542115	191492115	B3GALT2	Orcadian	5	0
191472115	191572115	191522115	B3GALT2	Orcadian	8	0
191502115	191602115	191552115	B3GALT2	Orcadian	9	0
191532115	191632115	191582115	B3GALT2	Orcadian	9	0
191562115	191662115	191612115	B3GALT2	Orcadian	8	0
191592115	191692115	191642115	B3GALT2	Orcadian	6	0.166666667
191622115	191722115	191672115	B3GALT2	Orcadian	17	0.117647059
191652115	191752115	191702115	B3GALT2	Orcadian	23	0.086956522
191682115	191782115	191732115	B3GALT2	Orcadian	24	0.083333333
191712115	191812115	191762115	B3GALT2	Orcadian	18	0
191742115	191842115	191792115	B3GALT2	Orcadian	10	0.3
39458604	39558604	39508604	B3GALT5	Orcadian	12	0
39488604	39588604	39538604	B3GALT5	Orcadian	10	0
39518604	39618604	39568604	B3GALT5	Orcadian	7	0
39548604	39648604	39598604	B3GALT5	Orcadian	13	0
39578604	39678604	39628604	B3GALT5	Orcadian	13	0.076923077
39608604	39708604	39658604	B3GALT5	Orcadian	19	0.052631579
39638604	39738604	39688604	B3GALT5	Orcadian	18	0.111111111
39668604	39768604	39718604	B3GALT5	Orcadian	20	0.05
39698604	39798604	39748604	B3GALT5	Orcadian	18	0.055555556
39728604	39828604	39778604	B3GALT5	Orcadian	21	0.047619048
39758604	39858604	39808604	B3GALT5	Orcadian	23	0.043478261
39788604	39888604	39838604	B3GALT5	Orcadian	26	0.115384615
39818604	39918604	39868604	B3GALT5	Orcadian	34	0.088235294
39848604	39948604	39898604	B3GALT5	Orcadian	31	0.129032258
39878604	39978604	39928604	B3GALT5	Orcadian	38	0.078947368
39908604	40008604	39958604	B3GALT5	Orcadian	35	0.114285714
39938604	40038604	39988604	B3GALT5	Orcadian	35	0.085714286
39968604	40068604	40018604	B3GALT5	Orcadian	35	0.171428571
39998604	40098604	40048604	B3GALT5	Orcadian	29	0.24137931
40028604	40128604	40078604	B3GALT5	Orcadian	25	0.28
40058604	40158604	40108604	B3GALT5	Orcadian	28	0.214285714
40088604	40188604	40138604	B3GALT5	Orcadian	29	0.172413793
40118604	40218604	40168604	B3GALT5	Orcadian	48	0.229166667
40148604	40248604	40198604	B3GALT5	Orcadian	48	0.166666667
40178604	40278604	40228604	B3GALT5	Orcadian	52	0.134615385
40208604	40308604	40258604	B3GALT5	Orcadian	43	0.069767442
40238604	40338604	40288604	B3GALT5	Orcadian	39	0.025641026
40268604	40368604	40318604	B3GALT5	Orcadian	34	0.029411765
65471040	65571040	65521040	B3GNT1	Orcadian	13	0
65501040	65601040	65551040	B3GNT1	Orcadian	15	0
65531040	65631040	65581040	B3GNT1	Orcadian	12	0.083333333
65561040	65661040	65611040	B3GNT1	Orcadian	10	0.3
65591040	65691040	65641040	B3GNT1	Orcadian	9	0.444444444
65621040	65721040	65671040	B3GNT1	Orcadian	9	0.333333333
65651040	65751040	65701040	B3GNT1	Orcadian	8	0.25
65681040	65781040	65731040	B3GNT1	Orcadian	7	0
65711040	65811040	65761040	B3GNT1	Orcadian	6	0
65741040	65841040	65791040	B3GNT1	Orcadian	10	0
65771040	65871040	65821040	B3GNT1	Orcadian	8	0.125
65801040	65901040	65851040	B3GNT1	Orcadian	8	0.125
65831040	65931040	65881040	B3GNT1	Orcadian	5	0.2
65861040	65961040	65911040	B3GNT1	Orcadian	7	0.285714286
65891040	65991040	65941040	B3GNT1	Orcadian	6	0.166666667
65921040	66021040	65971040	B3GNT1	Orcadian	9	0.222222222
65951040	66051040	66001040	B3GNT1	Orcadian	11	0.272727273
65981040	66081040	66031040	B3GNT1	Orcadian	13	0.153846154
66011040	66111040	66061040	B3GNT1	Orcadian	18	0.166666667
66041040	66141040	66091040	B3GNT1	Orcadian	12	0.083333333
66071040	66171040	66121040	B3GNT1	Orcadian	10	0.1
66101040	66201040	66151040	B3GNT1	Orcadian	3	0
66131040	66231040	66181040	B3GNT1	Orcadian	2	0.5
66161040	66261040	66211040	B3GNT1	Orcadian	3	0.333333333
61880589	61980589	61930589	B3GNT2	Orcadian	16	0
61910589	62010589	61960589	B3GNT2	Orcadian	11	0.090909091
61940589	62040589	61990589	B3GNT2	Orcadian	8	0.25
61970589	62070589	62020589	B3GNT2	Orcadian	7	0.285714286
62000589	62100589	62050589	B3GNT2	Orcadian	7	0.142857143
62030589	62130589	62080589	B3GNT2	Orcadian	8	0
62060589	62160589	62110589	B3GNT2	Orcadian	6	0
62090589	62190589	62140589	B3GNT2	Orcadian	5	0
62120589	62220589	62170589	B3GNT2	Orcadian	4	0
62150589	62250589	62200589	B3GNT2	Orcadian	6	0
62180589	62280589	62230589	B3GNT2	Orcadian	6	0
62210589	62310589	62260589	B3GNT2	Orcadian	11	0.090909091
62240589	62340589	62290589	B3GNT2	Orcadian	12	0.083333333
62270589	62370589	62320589	B3GNT2	Orcadian	16	0.0625
62300589	62400589	62350589	B3GNT2	Orcadian	18	0.055555556
62330589	62430589	62380589	B3GNT2	Orcadian	16	0
62360589	62460589	62410589	B3GNT2	Orcadian	15	0.066666667
62390589	62490589	62440589	B3GNT2	Orcadian	13	0.076923077
62420589	62520589	62470589	B3GNT2	Orcadian	16	0.0625
62450589	62550589	62500589	B3GNT2	Orcadian	21	0.047619048
62480589	62580589	62530589	B3GNT2	Orcadian	23	0.043478261
62510589	62610589	62560589	B3GNT2	Orcadian	25	0.08
62540589	62640589	62590589	B3GNT2	Orcadian	23	0.173913043
62570589	62670589	62620589	B3GNT2	Orcadian	23	0.173913043
62600589	62700589	62650589	B3GNT2	Orcadian	25	0.12
17367176	17467176	17417176	B3GNT3	Orcadian	17	0.058823529
17397176	17497176	17447176	B3GNT3	Orcadian	20	0.05
17427176	17527176	17477176	B3GNT3	Orcadian	18	0.055555556
17457176	17557176	17507176	B3GNT3	Orcadian	13	0
17487176	17587176	17537176	B3GNT3	Orcadian	13	0.076923077
17517176	17617176	17567176	B3GNT3	Orcadian	14	0.071428571
17547176	17647176	17597176	B3GNT3	Orcadian	25	0.08
17577176	17677176	17627176	B3GNT3	Orcadian	24	0.041666667
17607176	17707176	17657176	B3GNT3	Orcadian	25	0.04
17637176	17737176	17687176	B3GNT3	Orcadian	19	0.105263158
17667176	17767176	17717176	B3GNT3	Orcadian	18	0.055555556
17697176	17797176	17747176	B3GNT3	Orcadian	19	0.052631579
17727176	17827176	17777176	B3GNT3	Orcadian	23	0.086956522
17757176	17857176	17807176	B3GNT3	Orcadian	20	0.1
17787176	17887176	17837176	B3GNT3	Orcadian	20	0.1
17817176	17917176	17867176	B3GNT3	Orcadian	21	0.095238095
17847176	17947176	17897176	B3GNT3	Orcadian	17	0
17877176	17977176	17927176	B3GNT3	Orcadian	19	0
17907176	18007176	17957176	B3GNT3	Orcadian	18	0.055555556
17937176	18037176	17987176	B3GNT3	Orcadian	17	0.058823529
17967176	18067176	18017176	B3GNT3	Orcadian	18	0.055555556
17997176	18097176	18047176	B3GNT3	Orcadian	18	0
18027176	18127176	18077176	B3GNT3	Orcadian	19	0
18057176	18157176	18107176	B3GNT3	Orcadian	15	0
18087176	18187176	18137176	B3GNT3	Orcadian	17	0
120861370	120961370	120911370	B3GNT4	Orcadian	8	0
120891370	120991370	120941370	B3GNT4	Orcadian	7	0
120921370	121021370	120971370	B3GNT4	Orcadian	5	0
120951370	121051370	121001370	B3GNT4	Orcadian	4	0
120981370	121081370	121031370	B3GNT4	Orcadian	0	NA
121011370	121111370	121061370	B3GNT4	Orcadian	0	NA
121041370	121141370	121091370	B3GNT4	Orcadian	0	NA
121071370	121171370	121121370	B3GNT4	Orcadian	0	NA
121101370	121201370	121151370	B3GNT4	Orcadian	5	0
121131370	121231370	121181370	B3GNT4	Orcadian	10	0.1
121161370	121261370	121211370	B3GNT4	Orcadian	17	0.176470588
121191370	121291370	121241370	B3GNT4	Orcadian	16	0.1875
121221370	121321370	121271370	B3GNT4	Orcadian	12	0.25
121251370	121351370	121301370	B3GNT4	Orcadian	7	0
121281370	121381370	121331370	B3GNT4	Orcadian	9	0
121311370	121411370	121361370	B3GNT4	Orcadian	7	0
121341370	121441370	121391370	B3GNT4	Orcadian	6	0
121371370	121471370	121421370	B3GNT4	Orcadian	2	0
121401370	121501370	121451370	B3GNT4	Orcadian	2	0
121431370	121531370	121481370	B3GNT4	Orcadian	4	0
121461370	121561370	121511370	B3GNT4	Orcadian	5	0
121491370	121591370	121541370	B3GNT4	Orcadian	7	0
121521370	121621370	121571370	B3GNT4	Orcadian	8	0
121551370	121651370	121601370	B3GNT4	Orcadian	6	0
121581370	121681370	121631370	B3GNT4	Orcadian	4	0
184062970	184162970	184112970	B3GNT5	Orcadian	11	0.272727273
184092970	184192970	184142970	B3GNT5	Orcadian	10	0.2
184122970	184222970	184172970	B3GNT5	Orcadian	13	0.230769231
184152970	184252970	184202970	B3GNT5	Orcadian	11	0.181818182
184182970	184282970	184232970	B3GNT5	Orcadian	14	0.142857143
184212970	184312970	184262970	B3GNT5	Orcadian	15	0
184242970	184342970	184292970	B3GNT5	Orcadian	19	0.052631579
184272970	184372970	184322970	B3GNT5	Orcadian	25	0.16
184302970	184402970	184352970	B3GNT5	Orcadian	22	0.181818182
184332970	184432970	184382970	B3GNT5	Orcadian	22	0.136363636
184362970	184462970	184412970	B3GNT5	Orcadian	16	0.1875
184392970	184492970	184442970	B3GNT5	Orcadian	17	0.294117647
184422970	184522970	184472970	B3GNT5	Orcadian	24	0.25
184452970	184552970	184502970	B3GNT5	Orcadian	21	0.333333333
184482970	184582970	184532970	B3GNT5	Orcadian	28	0.357142857
184512970	184612970	184562970	B3GNT5	Orcadian	29	0.344827586
184542970	184642970	184592970	B3GNT5	Orcadian	26	0.307692308
184572970	184672970	184622970	B3GNT5	Orcadian	26	0.192307692
184602970	184702970	184652970	B3GNT5	Orcadian	30	0.066666667
184632970	184732970	184682970	B3GNT5	Orcadian	31	0.096774194
184662970	184762970	184712970	B3GNT5	Orcadian	31	0.129032258
184692970	184792970	184742970	B3GNT5	Orcadian	20	0.25
184722970	184822970	184772970	B3GNT5	Orcadian	21	0.428571429
184752970	184852970	184802970	B3GNT5	Orcadian	21	0.523809524
184782970	184882970	184832970	B3GNT5	Orcadian	17	0.588235294
76024680	76124680	76074680	B3GNT6	Orcadian	41	0.097560976
76054680	76154680	76104680	B3GNT6	Orcadian	32	0.15625
76084680	76184680	76134680	B3GNT6	Orcadian	32	0.15625
76114680	76214680	76164680	B3GNT6	Orcadian	24	0.125
76144680	76244680	76194680	B3GNT6	Orcadian	23	0.130434783
76174680	76274680	76224680	B3GNT6	Orcadian	17	0.117647059
76204680	76304680	76254680	B3GNT6	Orcadian	12	0.083333333
76234680	76334680	76284680	B3GNT6	Orcadian	8	0
76264680	76364680	76314680	B3GNT6	Orcadian	6	0
76294680	76394680	76344680	B3GNT6	Orcadian	8	0.125
76324680	76424680	76374680	B3GNT6	Orcadian	7	0.142857143
76354680	76454680	76404680	B3GNT6	Orcadian	11	0.090909091
76384680	76484680	76434680	B3GNT6	Orcadian	15	0.133333333
76414680	76514680	76464680	B3GNT6	Orcadian	18	0.055555556
76444680	76544680	76494680	B3GNT6	Orcadian	20	0.05
76474680	76574680	76524680	B3GNT6	Orcadian	24	0
76504680	76604680	76554680	B3GNT6	Orcadian	29	0
76534680	76634680	76584680	B3GNT6	Orcadian	24	0.041666667
76564680	76664680	76614680	B3GNT6	Orcadian	21	0.095238095
76594680	76694680	76644680	B3GNT6	Orcadian	19	0.105263158
76624680	76724680	76674680	B3GNT6	Orcadian	11	0.090909091
76654680	76754680	76704680	B3GNT6	Orcadian	8	0.25
76684680	76784680	76734680	B3GNT6	Orcadian	7	0.285714286
76714680	76814680	76764680	B3GNT6	Orcadian	5	0.4
76744680	76844680	76794680	B3GNT6	Orcadian	4	0.25
32707013	32807013	32757013	B4GALT1	Orcadian	38	0.394736842
32737013	32837013	32787013	B4GALT1	Orcadian	27	0.518518519
32767013	32867013	32817013	B4GALT1	Orcadian	28	0.392857143
32797013	32897013	32847013	B4GALT1	Orcadian	32	0.3125
32827013	32927013	32877013	B4GALT1	Orcadian	29	0.103448276
32857013	32957013	32907013	B4GALT1	Orcadian	25	0.08
32887013	32987013	32937013	B4GALT1	Orcadian	16	0.0625
32917013	33017013	32967013	B4GALT1	Orcadian	24	0.166666667
32947013	33047013	32997013	B4GALT1	Orcadian	29	0.172413793
32977013	33077013	33027013	B4GALT1	Orcadian	31	0.129032258
33007013	33107013	33057013	B4GALT1	Orcadian	34	0.176470588
33037013	33137013	33087013	B4GALT1	Orcadian	27	0.185185185
33067013	33167013	33117013	B4GALT1	Orcadian	25	0.2
33097013	33197013	33147013	B4GALT1	Orcadian	22	0.181818182
33127013	33227013	33177013	B4GALT1	Orcadian	24	0
33157013	33257013	33207013	B4GALT1	Orcadian	23	0
33187013	33287013	33237013	B4GALT1	Orcadian	21	0
33217013	33317013	33267013	B4GALT1	Orcadian	11	0
33247013	33347013	33297013	B4GALT1	Orcadian	7	0
33277013	33377013	33327013	B4GALT1	Orcadian	6	0
33307013	33407013	33357013	B4GALT1	Orcadian	11	0.090909091
33337013	33437013	33387013	B4GALT1	Orcadian	21	0.047619048
33367013	33467013	33417013	B4GALT1	Orcadian	30	0.1
33397013	33497013	33447013	B4GALT1	Orcadian	28	0.071428571
33427013	33527013	33477013	B4GALT1	Orcadian	20	0.1
159011585	159111585	159061585	B4GALT3	Orcadian	23	0.086956522
159041585	159141585	159091585	B4GALT3	Orcadian	24	0.125
159071585	159171585	159121585	B4GALT3	Orcadian	21	0.095238095
159101585	159201585	159151585	B4GALT3	Orcadian	20	0.15
159131585	159231585	159181585	B4GALT3	Orcadian	15	0.133333333
159161585	159261585	159211585	B4GALT3	Orcadian	19	0.052631579
159191585	159291585	159241585	B4GALT3	Orcadian	17	0
159221585	159321585	159271585	B4GALT3	Orcadian	16	0
159251585	159351585	159301585	B4GALT3	Orcadian	13	0
159281585	159381585	159331585	B4GALT3	Orcadian	9	0
159311585	159411585	159361585	B4GALT3	Orcadian	7	0
159341585	159441585	159391585	B4GALT3	Orcadian	7	0
159371585	159471585	159421585	B4GALT3	Orcadian	20	0
159401585	159501585	159451585	B4GALT3	Orcadian	27	0
159431585	159531585	159481585	B4GALT3	Orcadian	32	0.03125
159461585	159561585	159511585	B4GALT3	Orcadian	31	0.064516129
159491585	159591585	159541585	B4GALT3	Orcadian	27	0.111111111
159521585	159621585	159571585	B4GALT3	Orcadian	18	0.166666667
159551585	159651585	159601585	B4GALT3	Orcadian	11	0.181818182
159581585	159681585	159631585	B4GALT3	Orcadian	10	0.1
159611585	159711585	159661585	B4GALT3	Orcadian	7	0.142857143
159641585	159741585	159691585	B4GALT3	Orcadian	8	0.25
159671585	159771585	159721585	B4GALT3	Orcadian	11	0.181818182
159701585	159801585	159751585	B4GALT3	Orcadian	14	0.142857143
120013382	120113382	120063382	B4GALT4	Orcadian	23	0
120043382	120143382	120093382	B4GALT4	Orcadian	20	0.05
120073382	120173382	120123382	B4GALT4	Orcadian	17	0.058823529
120103382	120203382	120153382	B4GALT4	Orcadian	13	0.076923077
120133382	120233382	120183382	B4GALT4	Orcadian	12	0.166666667
120163382	120263382	120213382	B4GALT4	Orcadian	10	0.1
120193382	120293382	120243382	B4GALT4	Orcadian	13	0.076923077
120223382	120323382	120273382	B4GALT4	Orcadian	13	0
120253382	120353382	120303382	B4GALT4	Orcadian	13	0
120283382	120383382	120333382	B4GALT4	Orcadian	17	0
120313382	120413382	120363382	B4GALT4	Orcadian	28	0.035714286
120343382	120443382	120393382	B4GALT4	Orcadian	35	0.028571429
120373382	120473382	120423382	B4GALT4	Orcadian	35	0.028571429
120403382	120503382	120453382	B4GALT4	Orcadian	24	0.041666667
120433382	120533382	120483382	B4GALT4	Orcadian	18	0.055555556
120463382	120563382	120513382	B4GALT4	Orcadian	20	0.1
120493382	120593382	120543382	B4GALT4	Orcadian	20	0.2
120523382	120623382	120573382	B4GALT4	Orcadian	31	0.161290323
120553382	120653382	120603382	B4GALT4	Orcadian	33	0.121212121
120583382	120683382	120633382	B4GALT4	Orcadian	26	0.076923077
120613382	120713382	120663382	B4GALT4	Orcadian	19	0
120643382	120743382	120693382	B4GALT4	Orcadian	16	0.0625
120673382	120773382	120723382	B4GALT4	Orcadian	29	0.103448276
120703382	120803382	120753382	B4GALT4	Orcadian	29	0.137931034
120733382	120833382	120783382	B4GALT4	Orcadian	34	0.235294118
120763382	120863382	120813382	B4GALT4	Orcadian	18	0.277777778
6896187	6996187	6946187	C1GALT1	Orcadian	5	0.2
6926187	7026187	6976187	C1GALT1	Orcadian	5	0.4
6956187	7056187	7006187	C1GALT1	Orcadian	11	0.090909091
6986187	7086187	7036187	C1GALT1	Orcadian	16	0.125
7016187	7116187	7066187	C1GALT1	Orcadian	21	0.142857143
7046187	7146187	7096187	C1GALT1	Orcadian	22	0.136363636
7076187	7176187	7126187	C1GALT1	Orcadian	27	0.111111111
7106187	7206187	7156187	C1GALT1	Orcadian	23	0.086956522
7136187	7236187	7186187	C1GALT1	Orcadian	28	0.035714286
7166187	7266187	7216187	C1GALT1	Orcadian	28	0.071428571
7196187	7296187	7246187	C1GALT1	Orcadian	45	0.044444444
7226187	7326187	7276187	C1GALT1	Orcadian	59	0.084745763
7256187	7356187	7306187	C1GALT1	Orcadian	60	0.133333333
7286187	7386187	7336187	C1GALT1	Orcadian	39	0.179487179
7316187	7416187	7366187	C1GALT1	Orcadian	28	0.285714286
7346187	7446187	7396187	C1GALT1	Orcadian	23	0.260869565
7376187	7476187	7426187	C1GALT1	Orcadian	22	0.318181818
7406187	7506187	7456187	C1GALT1	Orcadian	21	0.333333333
7436187	7536187	7486187	C1GALT1	Orcadian	22	0.272727273
7466187	7566187	7516187	C1GALT1	Orcadian	18	0.388888889
7496187	7596187	7546187	C1GALT1	Orcadian	21	0.523809524
7526187	7626187	7576187	C1GALT1	Orcadian	20	0.6
7556187	7656187	7606187	C1GALT1	Orcadian	31	0.290322581
119247737	119347737	119297737	C1GALT1C1	Orcadian	12	0.083333333
119277737	119377737	119327737	C1GALT1C1	Orcadian	14	0.071428571
119307737	119407737	119357737	C1GALT1C1	Orcadian	14	0.071428571
