window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,upper
86272499	86372499	86322499	SIAT9	Pathan	22	0,727
191202115	191302115	191252115	B3GALT2	Pima	3	1,000
191232115	191332115	191282115	B3GALT2	Pima	3	1,000
191262115	191362115	191312115	B3GALT2	Pima	3	1,000
191292115	191392115	191342115	B3GALT2	Pima	2	1,000
191322115	191422115	191372115	B3GALT2	Pima	4	1,000
191352115	191452115	191402115	B3GALT2	Pima	4	1,000
191382115	191482115	191432115	B3GALT2	Pima	5	1,000
191412115	191512115	191462115	B3GALT2	Pima	2	1,000
191442115	191542115	191492115	B3GALT2	Pima	2	1,000
191472115	191572115	191522115	B3GALT2	Pima	5	1,000
191502115	191602115	191552115	B3GALT2	Pima	6	1,000
191532115	191632115	191582115	B3GALT2	Pima	6	1,000
191562115	191662115	191612115	B3GALT2	Pima	6	0,667
191742115	191842115	191792115	B3GALT2	Pima	7	0,857
65741040	65841040	65791040	B3GNT1	Pima	10	0,700
65771040	65871040	65821040	B3GNT1	Pima	6	0,833
65801040	65901040	65851040	B3GNT1	Pima	5	1,000
65831040	65931040	65881040	B3GNT1	Pima	1	1,000
62390589	62490589	62440589	B3GNT2	Pima	12	0,667
62420589	62520589	62470589	B3GNT2	Pima	13	0,462
120861370	120961370	120911370	B3GNT4	Pima	7	1,000
121191370	121291370	121241370	B3GNT4	Pima	14	0,500
121491370	121591370	121541370	B3GNT4	Pima	10	0,500
121521370	121621370	121571370	B3GNT4	Pima	10	0,500
121551370	121651370	121601370	B3GNT4	Pima	9	0,444
76324680	76424680	76374680	B3GNT6	Pima	6	0,500
33187013	33287013	33237013	B4GALT1	Pima	10	0,500
159191585	159291585	159241585	B4GALT3	Pima	15	0,600
159221585	159321585	159271585	B4GALT3	Pima	16	0,500
159341585	159441585	159391585	B4GALT3	Pima	8	0,500
159641585	159741585	159691585	B4GALT3	Pima	5	0,800
119877737	119977737	119927737	C1GALT1C1	Pima	4	0,500
119967737	120067737	120017737	C1GALT1C1	Pima	5	0,600
30102171	30202171	30152171	FUT12	Pima	11	0,545
30132171	30232171	30182171	FUT12	Pima	8	0,875
30162171	30262171	30212171	FUT12	Pima	7	0,857
30192171	30292171	30242171	FUT12	Pima	6	0,833
30222171	30322171	30272171	FUT12	Pima	4	1,000
30252171	30352171	30302171	FUT12	Pima	3	1,000
30282171	30382171	30332171	FUT12	Pima	3	1,000
30312171	30412171	30362171	FUT12	Pima	3	1,000
30342171	30442171	30392171	FUT12	Pima	4	0,750
30372171	30472171	30422171	FUT12	Pima	3	0,667
54001528	54101528	54051528	FUT1_2	Pima	3	0,667
54031528	54131528	54081528	FUT1_2	Pima	8	0,500
45319454	45419454	45369454	FUT13	Pima	17	0,588
45349454	45449454	45399454	FUT13	Pima	16	0,688
45379454	45479454	45429454	FUT13	Pima	17	0,706
45769454	45869454	45819454	FUT13	Pima	14	0,571
45799454	45899454	45849454	FUT13	Pima	12	0,667
94053691	94153691	94103691	FUT4	Pima	18	0,500
94083691	94183691	94133691	FUT4	Pima	14	0,500
94113691	94213691	94163691	FUT4	Pima	4	1,000
94143691	94243691	94193691	FUT4	Pima	2	1,000
96173842	96273842	96223842	FUT9	Pima	17	0,471
153395529	153495529	153445529	GALNT10	Pima	2	0,500
154055529	154155529	154105529	GALNT10	Pima	7	0,571
154579031	154679031	154629031	GALNT13	Pima	6	0,500
154609031	154709031	154659031	GALNT13	Pima	7	0,571
154639031	154739031	154689031	GALNT13	Pima	8	0,625
154879031	154979031	154929031	GALNT13	Pima	23	0,739
154909031	155009031	154959031	GALNT13	Pima	27	0,704
155239031	155339031	155289031	GALNT13	Pima	29	0,621
155269031	155369031	155319031	GALNT13	Pima	27	0,815
155299031	155399031	155349031	GALNT13	Pima	28	0,786
155329031	155429031	155379031	GALNT13	Pima	17	0,706
30596900	30696900	30646900	GALNT14	Pima	8	0,875
30626900	30726900	30676900	GALNT14	Pima	9	1,000
30656900	30756900	30706900	GALNT14	Pima	15	0,600
31436900	31536900	31486900	GALNT14	Pima	17	0,471
31466900	31566900	31516900	GALNT14	Pima	11	0,455
31496900	31596900	31546900	GALNT14	Pima	6	0,500
10856012	10956012	10906012	GALNT18	Pima	13	0,615
10886012	10986012	10936012	GALNT18	Pima	17	0,529
10916012	11016012	10966012	GALNT18	Pima	22	0,545
228070183	228170183	228120183	GALNT2	Pima	3	1,000
228100183	228200183	228150183	GALNT2	Pima	2	1,000
165946007	166046007	165996007	GALNT3	Pima	22	0,500
165976007	166076007	166026007	GALNT3	Pima	19	0,632
166006007	166106007	166056007	GALNT3	Pima	16	0,750
88428598	88528598	88478598	GALNT4	Pima	13	0,462
88458598	88558598	88508598	GALNT4	Pima	7	0,571
157792879	157892879	157842879	GALNT5	Pima	8	0,500
157822879	157922879	157872879	GALNT5	Pima	8	0,500
157852879	157952879	157902879	GALNT5	Pima	7	0,571
49761968	49861968	49811968	GALNT6	Pima	13	0,462
50091968	50191968	50141968	GALNT6	Pima	9	0,556
172583751	172683751	172633751	GALNT7_17	Pima	11	0,545
172613751	172713751	172663751	GALNT7_17	Pima	9	0,667
173393751	173493751	173443751	GALNT7_17	Pima	11	0,455
173423751	173523751	173473751	GALNT7_17	Pima	9	0,667
173453751	173553751	173503751	GALNT7_17	Pima	8	0,625
174473751	174573751	174523751	GALNT7_17	Pima	4	0,500
174503751	174603751	174553751	GALNT7_17	Pima	3	0,667
174533751	174633751	174583751	GALNT7_17	Pima	7	0,714
174563751	174663751	174613751	GALNT7_17	Pima	11	0,727
130855942	130955942	130905942	GALNT9	Pima	9	0,556
131425942	131525942	131475942	GALNT9	Pima	1	1,000
68487775	68587775	68537775	GALNTL1	Pima	20	0,650
68517775	68617775	68567775	GALNTL1	Pima	12	0,750
68547775	68647775	68597775	GALNTL1	Pima	8	0,500
10776934	10876934	10826934	GCNT2	Pima	10	0,500
57294828	57394828	57344828	GCNT3	Pima	26	0,538
57324828	57424828	57374828	GCNT3	Pima	29	0,448
74169815	74269815	74219815	GCNT4	Pima	10	0,500
70316969	70416969	70366969	OGT	Pima	9	0,556
99695776	99795776	99745776	SIAT10	Pima	22	0,545
99725776	99825776	99775776	SIAT10	Pima	24	0,542
99755776	99855776	99805776	SIAT10	Pima	24	0,500
100235776	100335776	100285776	SIAT10	Pima	13	0,538
100265776	100365776	100315776	SIAT10	Pima	13	0,538
134801015	134901015	134851015	SIAT4A	Pima	18	0,556
68651490	68751490	68701490	SIAT4B	Pima	2	0,500
68681490	68781490	68731490	SIAT4B	Pima	1	1,000
68771490	68871490	68821490	SIAT4B	Pima	2	0,500
68801490	68901490	68851490	SIAT4B	Pima	2	0,500
68891490	68991490	68941490	SIAT4B	Pima	4	0,500
68921490	69021490	68971490	SIAT4B	Pima	4	0,500
69191490	69291490	69241490	SIAT4B	Pima	15	0,467
125961995	126061995	126011995	SIAT4C	Pima	29	0,483
43695707	43795707	43745707	SIAT6	Pima	11	0,545
43725707	43825707	43775707	SIAT6	Pima	18	0,722
43755707	43855707	43805707	SIAT6	Pima	18	0,722
43785707	43885707	43835707	SIAT6	Pima	19	0,737
43815707	43915707	43865707	SIAT6	Pima	14	0,714
43845707	43945707	43895707	SIAT6	Pima	12	0,500
43875707	43975707	43925707	SIAT6	Pima	13	0,462
71884592	71984592	71934592	SIAT7A_B	Pima	6	0,667
71914592	72014592	71964592	SIAT7A_B	Pima	6	0,667
71944592	72044592	71994592	SIAT7A_B	Pima	8	0,500
22217968	22317968	22267968	SIAT8A	Pima	17	0,529
22247968	22347968	22297968	SIAT8A	Pima	16	0,688
22277968	22377968	22327968	SIAT8A	Pima	14	0,643
22547968	22647968	22597968	SIAT8A	Pima	2	0,500
22577968	22677968	22627968	SIAT8A	Pima	2	0,500
22607968	22707968	22657968	SIAT8A	Pima	1	1,000
52832681	52932681	52882681	SIAT8C	Pima	20	0,700
52862681	52962681	52912681	SIAT8C	Pima	18	0,833
52892681	52992681	52942681	SIAT8C	Pima	18	0,722
99770916	99870916	99820916	SIAT8D	Pima	4	0,750
99980916	100080916	100030916	SIAT8D	Pima	14	0,500
100010916	100110916	100060916	SIAT8D	Pima	15	0,533
17244449	17344449	17294449	SIAT8F	Pima	17	0,588
17274449	17374449	17324449	SIAT8F	Pima	20	0,500
17604449	17704449	17654449	SIAT8F	Pima	24	0,458
70017650	70117650	70067650	WBSCR17	Pima	13	0,769
70047650	70147650	70097650	WBSCR17	Pima	8	0,750
70077650	70177650	70127650	WBSCR17	Pima	9	0,778
70107650	70207650	70157650	WBSCR17	Pima	8	0,500
70137650	70237650	70187650	WBSCR17	Pima	9	0,444
71127650	71227650	71177650	WBSCR17	Pima	14	0,500
121101370	121201370	121151370	B3GNT4	Russian	7	0,571
121131370	121231370	121181370	B3GNT4	Russian	11	0,545
159641585	159741585	159691585	B4GALT3	Russian	8	0,500
119877737	119977737	119927737	C1GALT1C1	Russian	4	0,500
119967737	120067737	120017737	C1GALT1C1	Russian	10	0,500
32979383	33079383	33029383	FUT10	Russian	6	0,500
33009383	33109383	33059383	FUT10	Russian	6	0,500
33039383	33139383	33089383	FUT10	Russian	5	0,600
33069383	33169383	33119383	FUT10	Russian	5	0,600
33099383	33199383	33149383	FUT10	Russian	8	0,625
33429383	33529383	33479383	FUT10	Russian	11	0,455
33459383	33559383	33509383	FUT10	Russian	13	0,846
33489383	33589383	33539383	FUT10	Russian	15	0,867
33519383	33619383	33569383	FUT10	Russian	14	0,929
33549383	33649383	33599383	FUT10	Russian	9	0,889
33579383	33679383	33629383	FUT10	Russian	8	0,875
33609383	33709383	33659383	FUT10	Russian	9	0,889
33639383	33739383	33689383	FUT10	Russian	8	0,875
33669383	33769383	33719383	FUT10	Russian	9	0,889
33699383	33799383	33749383	FUT10	Russian	8	0,750
33729383	33829383	33779383	FUT10	Russian	8	0,625
30432171	30532171	30482171	FUT12	Russian	4	0,500
30462171	30562171	30512171	FUT12	Russian	11	0,455
30492171	30592171	30542171	FUT12	Russian	13	0,462
30552171	30652171	30602171	FUT12	Russian	11	0,636
54271528	54371528	54321528	FUT1_2	Russian	19	0,526
93573691	93673691	93623691	FUT4	Russian	14	0,500
93603691	93703691	93653691	FUT4	Russian	20	0,550
64578701	64678701	64628701	FUT8	Russian	17	0,471
65298701	65398701	65348701	FUT8	Russian	29	0,448
96263842	96363842	96313842	FUT9	Russian	11	0,455
96293842	96393842	96343842	FUT9	Russian	12	0,583
151514698	151614698	151564698	GALNT11_15	Russian	1	1,000
31106900	31206900	31156900	GALNT14	Russian	35	0,514
31136900	31236900	31186900	GALNT14	Russian	30	0,533
50091968	50191968	50141968	GALNT6	Russian	13	0,462
173033751	173133751	173083751	GALNT7_17	Russian	19	0,526
173063751	173163751	173113751	GALNT7_17	Russian	22	0,500
173093751	173193751	173143751	GALNT7_17	Russian	27	0,444
131215942	131315942	131265942	GALNT9	Russian	20	0,450
131245942	131345942	131295942	GALNT9	Russian	15	0,467
70286969	70386969	70336969	OGT	Russian	15	0,467
70316969	70416969	70366969	OGT	Russian	11	0,545
70346969	70446969	70396969	OGT	Russian	8	0,500
68651490	68751490	68701490	SIAT4B	Russian	2	0,500
68681490	68781490	68731490	SIAT4B	Russian	1	1,000
68771490	68871490	68821490	SIAT4B	Russian	2	0,500
68801490	68901490	68851490	SIAT4B	Russian	2	0,500
90698449	90798449	90748449	SIAT8B	Russian	40	0,475
99980916	100080916	100030916	SIAT8D	Russian	15	0,533
42624475	42724475	42674475	SIAT8E	Russian	11	0,455
42654475	42754475	42704475	SIAT8E	Russian	6	0,667
42684475	42784475	42734475	SIAT8E	Russian	6	0,667
42714475	42814475	42764475	SIAT8E	Russian	6	0,667
85702499	85802499	85752499	SIAT9	Russian	23	0,478
85732499	85832499	85782499	SIAT9	Russian	31	0,452
86272499	86372499	86322499	SIAT9	Russian	21	0,476
191082115	191182115	191132115	B3GALT2	San	9	0,444
191442115	191542115	191492115	B3GALT2	San	4	0,500
191592115	191692115	191642115	B3GALT2	San	6	0,500
39578604	39678604	39628604	B3GALT5	San	4	0,500
33069383	33169383	33119383	FUT10	San	2	0,500
74895452	74995452	74945452	FUT11	San	2	0,500
75525452	75625452	75575452	FUT11	San	4	0,500
94203691	94303691	94253691	FUT4	San	9	0,444
138804524	138904524	138854524	FUT7	San	9	0,444
50271968	50371968	50321968	GALNT6	San	9	0,444
172733751	172833751	172783751	GALNT7_17	San	13	0,615
173273751	173373751	173323751	GALNT7_17	San	3	0,667
174473751	174573751	174523751	GALNT7_17	San	6	0,500
99770916	99870916	99820916	SIAT8D	San	2	0,500
99800916	99900916	99850916	SIAT8D	San	1	1,000
99830916	99930916	99880916	SIAT8D	San	2	0,500
99860916	99960916	99910916	SIAT8D	San	2	0,500
100280916	100380916	100330916	SIAT8D	San	5	0,600
191292115	191392115	191342115	B3GALT2	Sardinian	2	0,500
39518604	39618604	39568604	B3GALT5	Sardinian	8	0,500
39548604	39648604	39598604	B3GALT5	Sardinian	15	0,467
39578604	39678604	39628604	B3GALT5	Sardinian	15	0,467
66041040	66141040	66091040	B3GNT1	Sardinian	12	0,500
66071040	66171040	66121040	B3GNT1	Sardinian	11	0,545
17667176	17767176	17717176	B3GNT3	Sardinian	23	0,478
120891370	120991370	120941370	B3GNT4	Sardinian	9	0,444
120921370	121021370	120971370	B3GNT4	Sardinian	7	0,571
120951370	121051370	121001370	B3GNT4	Sardinian	6	0,667
121101370	121201370	121151370	B3GNT4	Sardinian	7	0,571
121131370	121231370	121181370	B3GNT4	Sardinian	12	0,500
76534680	76634680	76584680	B3GNT6	Sardinian	27	0,481
76564680	76664680	76614680	B3GNT6	Sardinian	22	0,500
76594680	76694680	76644680	B3GNT6	Sardinian	19	0,526
76624680	76724680	76674680	B3GNT6	Sardinian	11	0,455
76744680	76844680	76794680	B3GNT6	Sardinian	6	0,500
119337737	119437737	119387737	C1GALT1C1	Sardinian	17	0,471
33009383	33109383	33059383	FUT10	Sardinian	6	0,667
33039383	33139383	33089383	FUT10	Sardinian	5	0,800
33069383	33169383	33119383	FUT10	Sardinian	5	0,600
33459383	33559383	33509383	FUT10	Sardinian	15	0,533
33489383	33589383	33539383	FUT10	Sardinian	15	0,733
33519383	33619383	33569383	FUT10	Sardinian	14	0,929
33549383	33649383	33599383	FUT10	Sardinian	9	0,889
33579383	33679383	33629383	FUT10	Sardinian	8	0,875
33609383	33709383	33659383	FUT10	Sardinian	9	0,556
33639383	33739383	33689383	FUT10	Sardinian	8	0,500
33669383	33769383	33719383	FUT10	Sardinian	9	0,556
33699383	33799383	33749383	FUT10	Sardinian	8	0,500
33729383	33829383	33779383	FUT10	Sardinian	8	0,500
54271528	54371528	54321528	FUT1_2	Sardinian	19	0,579
45739454	45839454	45789454	FUT13	Sardinian	18	0,444
45829454	45929454	45879454	FUT13	Sardinian	13	0,462
93573691	93673691	93623691	FUT4	Sardinian	14	0,500
93603691	93703691	93653691	FUT4	Sardinian	20	0,450
93843691	93943691	93893691	FUT4	Sardinian	18	0,444
96983842	97083842	97033842	FUT9	Sardinian	8	0,500
97013842	97113842	97063842	FUT9	Sardinian	5	0,600
97043842	97143842	97093842	FUT9	Sardinian	6	0,500
151514698	151614698	151564698	GALNT11_15	Sardinian	1	1,000
100542055	100642055	100592055	GALNT12	Sardinian	20	0,450
166246007	166346007	166296007	GALNT3	Sardinian	8	0,500
172913751	173013751	172963751	GALNT7_17	Sardinian	10	0,700
172943751	173043751	172993751	GALNT7_17	Sardinian	15	0,533
172973751	173073751	173023751	GALNT7_17	Sardinian	18	0,500
173033751	173133751	173083751	GALNT7_17	Sardinian	19	0,526
173723751	173823751	173773751	GALNT7_17	Sardinian	11	0,455
173843751	173943751	173893751	GALNT7_17	Sardinian	17	0,471
173903751	174003751	173953751	GALNT7_17	Sardinian	13	0,462
130855942	130955942	130905942	GALNT9	Sardinian	9	0,667
131455942	131555942	131505942	GALNT9	Sardinian	13	0,538
10596934	10696934	10646934	GCNT2	Sardinian	27	0,481
10626934	10726934	10676934	GCNT2	Sardinian	27	0,481
10656934	10756934	10706934	GCNT2	Sardinian	25	0,480
57954828	58054828	58004828	GCNT3	Sardinian	26	0,538
100115776	100215776	100165776	SIAT10	Sardinian	11	0,455
68771490	68871490	68821490	SIAT4B	Sardinian	2	0,500
68801490	68901490	68851490	SIAT4B	Sardinian	2	0,500
69071490	69171490	69121490	SIAT4B	Sardinian	10	0,600
69101490	69201490	69151490	SIAT4B	Sardinian	13	0,462
43575707	43675707	43625707	SIAT6	Sardinian	7	0,714
43605707	43705707	43655707	SIAT6	Sardinian	11	0,818
43635707	43735707	43685707	SIAT6	Sardinian	14	0,643
43665707	43765707	43715707	SIAT6	Sardinian	14	0,643
44265707	44365707	44315707	SIAT6	Sardinian	31	0,452
129531436	129631436	129581436	SIAT7D_F	Sardinian	17	0,471
129561436	129661436	129611436	SIAT7D_F	Sardinian	18	0,500
129921436	130021436	129971436	SIAT7D_F	Sardinian	15	0,600
129951436	130051436	130001436	SIAT7D_F	Sardinian	17	0,706
129981436	130081436	130031436	SIAT7D_F	Sardinian	16	0,563
99980916	100080916	100030916	SIAT8D	Sardinian	15	0,467
100340916	100440916	100390916	SIAT8D	Sardinian	10	0,500
100370916	100470916	100420916	SIAT8D	Sardinian	9	0,444
100400916	100500916	100450916	SIAT8D	Sardinian	6	0,500
100430916	100530916	100480916	SIAT8D	Sardinian	6	0,500
100460916	100560916	100510916	SIAT8D	Sardinian	7	0,571
100490916	100590916	100540916	SIAT8D	Sardinian	11	0,455
42744475	42844475	42794475	SIAT8E	Sardinian	13	0,462
42774475	42874475	42824475	SIAT8E	Sardinian	15	0,533
42804475	42904475	42854475	SIAT8E	Sardinian	16	0,500
86212499	86312499	86262499	SIAT9	Sardinian	22	0,500
86242499	86342499	86292499	SIAT9	Sardinian	22	0,500
86272499	86372499	86322499	SIAT9	Sardinian	22	0,500
71127650	71227650	71177650	WBSCR17	Sardinian	18	0,500
66041040	66141040	66091040	B3GNT1	Sindhi	12	0,583
66071040	66171040	66121040	B3GNT1	Sindhi	11	0,636
66101040	66201040	66151040	B3GNT1	Sindhi	4	0,500
17697176	17797176	17747176	B3GNT3	Sindhi	26	0,462
17727176	17827176	17777176	B3GNT3	Sindhi	29	0,448
120951370	121051370	121001370	B3GNT4	Sindhi	6	0,500
121101370	121201370	121151370	B3GNT4	Sindhi	7	0,571
121371370	121471370	121421370	B3GNT4	Sindhi	3	0,667
76594680	76694680	76644680	B3GNT6	Sindhi	20	0,450
33159383	33259383	33209383	FUT10	Sindhi	17	0,529
33219383	33319383	33269383	FUT10	Sindhi	16	0,563
33249383	33349383	33299383	FUT10	Sindhi	15	0,600
33279383	33379383	33329383	FUT10	Sindhi	14	0,714
33309383	33409383	33359383	FUT10	Sindhi	15	0,733
33339383	33439383	33389383	FUT10	Sindhi	14	0,714
33369383	33469383	33419383	FUT10	Sindhi	13	0,538
33399383	33499383	33449383	FUT10	Sindhi	13	0,538
33429383	33529383	33479383	FUT10	Sindhi	13	0,538
33459383	33559383	33509383	FUT10	Sindhi	15	0,600
33489383	33589383	33539383	FUT10	Sindhi	15	0,600
33519383	33619383	33569383	FUT10	Sindhi	14	0,714
33549383	33649383	33599383	FUT10	Sindhi	9	0,778
33579383	33679383	33629383	FUT10	Sindhi	8	0,875
33609383	33709383	33659383	FUT10	Sindhi	9	0,667
33639383	33739383	33689383	FUT10	Sindhi	8	0,625
33669383	33769383	33719383	FUT10	Sindhi	9	0,667
75105452	75205452	75155452	FUT11	Sindhi	4	0,500
30282171	30382171	30332171	FUT12	Sindhi	8	0,625
30312171	30412171	30362171	FUT12	Sindhi	6	0,667
30342171	30442171	30392171	FUT12	Sindhi	6	0,500
30462171	30562171	30512171	FUT12	Sindhi	12	0,500
5652265	5752265	5702265	FUT5_6	Sindhi	10	0,500
5682265	5782265	5732265	FUT5_6	Sindhi	10	0,500
31390883	31490883	31440883	GALNT1	Sindhi	17	0,529
31420883	31520883	31470883	GALNT1	Sindhi	18	0,500
31510883	31610883	31560883	GALNT1	Sindhi	21	0,476
31870883	31970883	31920883	GALNT1	Sindhi	9	0,444
31136900	31236900	31186900	GALNT14	Sindhi	30	0,467
31496900	31596900	31546900	GALNT14	Sindhi	8	0,500
173153751	173253751	173203751	GALNT7_17	Sindhi	20	0,450
173183751	173283751	173233751	GALNT7_17	Sindhi	18	0,500
173213751	173313751	173263751	GALNT7_17	Sindhi	14	0,500
173843751	173943751	173893751	GALNT7_17	Sindhi	21	0,476
173873751	173973751	173923751	GALNT7_17	Sindhi	14	0,571
174473751	174573751	174523751	GALNT7_17	Sindhi	8	0,500
174533751	174633751	174583751	GALNT7_17	Sindhi	10	0,500
174563751	174663751	174613751	GALNT7_17	Sindhi	15	0,533
131215942	131315942	131265942	GALNT9	Sindhi	20	0,450
131245942	131345942	131295942	GALNT9	Sindhi	15	0,533
57684828	57784828	57734828	GCNT3	Sindhi	20	0,450
74499815	74599815	74549815	GCNT4	Sindhi	4	0,500
69191490	69291490	69241490	SIAT4B	Sindhi	18	0,500
71974592	72074592	72024592	SIAT7A_B	Sindhi	9	0,667
72004592	72104592	72054592	SIAT7A_B	Sindhi	11	0,545
72034592	72134592	72084592	SIAT7A_B	Sindhi	17	0,529
72064592	72164592	72114592	SIAT7A_B	Sindhi	20	0,450
130011436	130111436	130061436	SIAT7D_F	Sindhi	14	0,500
42624475	42724475	42674475	SIAT8E	Sindhi	8	0,625
42654475	42754475	42704475	SIAT8E	Sindhi	5	0,800
42684475	42784475	42734475	SIAT8E	Sindhi	5	0,800
42714475	42814475	42764475	SIAT8E	Sindhi	4	1,000
42744475	42844475	42794475	SIAT8E	Sindhi	11	0,455
42774475	42874475	42824475	SIAT8E	Sindhi	15	0,467
42894475	42994475	42944475	SIAT8E	Sindhi	10	0,500
17184449	17284449	17234449	SIAT8F	Sindhi	30	0,467
85882499	85982499	85932499	SIAT9	Sindhi	28	0,464
85972499	86072499	86022499	SIAT9	Sindhi	14	0,500
86242499	86342499	86292499	SIAT9	Sindhi	23	0,522
191142115	191242115	191192115	B3GALT2	South.China	11	0,455
191202115	191302115	191252115	B3GALT2	South.China	4	0,500
191232115	191332115	191282115	B3GALT2	South.China	3	0,667
191262115	191362115	191312115	B3GALT2	South.China	3	0,667
191292115	191392115	191342115	B3GALT2	South.China	2	1,000
191322115	191422115	191372115	B3GALT2	South.China	4	0,750
191352115	191452115	191402115	B3GALT2	South.China	6	0,500
191382115	191482115	191432115	B3GALT2	South.China	7	0,571
191412115	191512115	191462115	B3GALT2	South.China	4	0,500
191442115	191542115	191492115	B3GALT2	South.China	2	1,000
191472115	191572115	191522115	B3GALT2	South.China	5	1,000
191502115	191602115	191552115	B3GALT2	South.China	6	1,000
191532115	191632115	191582115	B3GALT2	South.China	6	1,000
191562115	191662115	191612115	B3GALT2	South.China	7	0,857
191592115	191692115	191642115	B3GALT2	South.China	7	0,714
65801040	65901040	65851040	B3GNT1	South.China	9	0,444
65831040	65931040	65881040	B3GNT1	South.China	5	0,600
65891040	65991040	65941040	B3GNT1	South.China	6	0,500
66071040	66171040	66121040	B3GNT1	South.China	11	0,455
120891370	120991370	120941370	B3GNT4	South.China	8	0,625
120921370	121021370	120971370	B3GNT4	South.China	6	0,667
120951370	121051370	121001370	B3GNT4	South.China	5	0,600
121371370	121471370	121421370	B3GNT4	South.China	3	0,667
121401370	121501370	121451370	B3GNT4	South.China	4	0,500
121431370	121531370	121481370	B3GNT4	South.China	5	0,600
121491370	121591370	121541370	B3GNT4	South.China	9	0,667
121521370	121621370	121571370	B3GNT4	South.China	9	0,556
121551370	121651370	121601370	B3GNT4	South.China	9	0,444
184182970	184282970	184232970	B3GNT5	South.China	9	0,444
184212970	184312970	184262970	B3GNT5	South.China	12	0,667
184242970	184342970	184292970	B3GNT5	South.China	18	0,611
184782970	184882970	184832970	B3GNT5	South.China	17	0,471
76234680	76334680	76284680	B3GNT6	South.China	8	0,750
76264680	76364680	76314680	B3GNT6	South.China	5	1,000
76294680	76394680	76344680	B3GNT6	South.China	7	0,714
76324680	76424680	76374680	B3GNT6	South.China	6	0,500
76354680	76454680	76404680	B3GNT6	South.China	11	0,545
76384680	76484680	76434680	B3GNT6	South.China	15	0,600
76414680	76514680	76464680	B3GNT6	South.China	20	0,450
76684680	76784680	76734680	B3GNT6	South.China	9	0,444
76744680	76844680	76794680	B3GNT6	South.China	6	0,667
159011585	159111585	159061585	B4GALT3	South.China	26	0,462
159041585	159141585	159091585	B4GALT3	South.China	27	0,444
159071585	159171585	159121585	B4GALT3	South.China	22	0,500
119247737	119347737	119297737	C1GALT1C1	South.China	14	0,571
119847737	119947737	119897737	C1GALT1C1	South.China	3	0,667
33309383	33409383	33359383	FUT10	South.China	14	0,500
33339383	33439383	33389383	FUT10	South.China	14	0,500
33369383	33469383	33419383	FUT10	South.China	12	0,500
33399383	33499383	33449383	FUT10	South.China	11	0,727
33429383	33529383	33479383	FUT10	South.China	11	0,545
33459383	33559383	33509383	FUT10	South.China	13	0,692
33489383	33589383	33539383	FUT10	South.China	15	0,533
45409454	45509454	45459454	FUT13	South.China	26	0,538
45439454	45539454	45489454	FUT13	South.China	26	0,500
45739454	45839454	45789454	FUT13	South.China	21	0,619
45769454	45869454	45819454	FUT13	South.China	15	0,667
45799454	45899454	45849454	FUT13	South.China	13	0,538
93813691	93913691	93863691	FUT4	South.China	18	0,444
93843691	93943691	93893691	FUT4	South.China	16	0,500
94113691	94213691	94163691	FUT4	South.China	9	0,556
94143691	94243691	94193691	FUT4	South.China	11	0,455
94173691	94273691	94223691	FUT4	South.China	9	0,556
65178701	65278701	65228701	FUT8	South.China	9	0,444
96173842	96273842	96223842	FUT9	South.China	16	0,500
96203842	96303842	96253842	FUT9	South.China	10	0,500
96263842	96363842	96313842	FUT9	South.China	11	0,636
96293842	96393842	96343842	FUT9	South.China	12	0,583
96383842	96483842	96433842	FUT9	South.China	26	0,500
96413842	96513842	96463842	FUT9	South.China	24	0,625
172613751	172713751	172663751	GALNT7_17	South.China	13	0,462
131215942	131315942	131265942	GALNT9	South.China	18	0,444
131245942	131345942	131295942	GALNT9	South.China	13	0,462
78173569	78273569	78223569	GCNT1	South.China	15	0,533
70856969	70956969	70906969	OGT	South.China	1	1,000
70886969	70986969	70936969	OGT	South.China	1	1,000
99545776	99645776	99595776	SIAT10	South.China	18	0,444
99875776	99975776	99925776	SIAT10	South.China	11	0,818
99905776	100005776	99955776	SIAT10	South.China	17	0,529
99935776	100035776	99985776	SIAT10	South.China	17	0,471
68771490	68871490	68821490	SIAT4B	South.China	2	0,500
68801490	68901490	68851490	SIAT4B	South.China	2	0,500
68981490	69081490	69031490	SIAT4B	South.China	2	0,500
69011490	69111490	69061490	SIAT4B	South.China	5	0,600
69041490	69141490	69091490	SIAT4B	South.China	5	0,600
69071490	69171490	69121490	SIAT4B	South.China	9	0,444
43845707	43945707	43895707	SIAT6	South.China	13	0,462
43935707	44035707	43985707	SIAT6	South.China	13	0,462
71884592	71984592	71934592	SIAT7A_B	South.China	9	0,444
72244592	72344592	72294592	SIAT7A_B	South.China	13	0,538
72274592	72374592	72324592	SIAT7A_B	South.China	17	0,471
72304592	72404592	72354592	SIAT7A_B	South.China	29	0,448
77157338	77257338	77207338	SIAT7C_E	South.China	16	0,500
100310916	100410916	100360916	SIAT8D	South.China	9	0,444
85672499	85772499	85722499	SIAT9	South.China	15	0,467
85702499	85802499	85752499	SIAT9	South.China	20	0,500
85882499	85982499	85932499	SIAT9	South.China	29	0,517
85912499	86012499	85962499	SIAT9	South.China	23	0,609
86122499	86222499	86172499	SIAT9	South.China	22	0,455
70557650	70657650	70607650	WBSCR17	South.China	21	0,476
70827650	70927650	70877650	WBSCR17	South.China	14	0,500
