# window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,lower
17817176	17917176	17867176	B3GNT3	Palestinian	21	0.142857143
17847176	17947176	17897176	B3GNT3	Palestinian	18	0
17877176	17977176	17927176	B3GNT3	Palestinian	20	0.05
17907176	18007176	17957176	B3GNT3	Palestinian	20	0.1
17937176	18037176	17987176	B3GNT3	Palestinian	21	0.095238095
17967176	18067176	18017176	B3GNT3	Palestinian	21	0.047619048
17997176	18097176	18047176	B3GNT3	Palestinian	21	0
18027176	18127176	18077176	B3GNT3	Palestinian	21	0.19047619
18057176	18157176	18107176	B3GNT3	Palestinian	17	0.294117647
18087176	18187176	18137176	B3GNT3	Palestinian	19	0.263157895
120861370	120961370	120911370	B3GNT4	Palestinian	12	0.5
120891370	120991370	120941370	B3GNT4	Palestinian	10	0.2
120921370	121021370	120971370	B3GNT4	Palestinian	7	0
120951370	121051370	121001370	B3GNT4	Palestinian	6	0
120981370	121081370	121031370	B3GNT4	Palestinian	0	NA
121011370	121111370	121061370	B3GNT4	Palestinian	0	NA
121041370	121141370	121091370	B3GNT4	Palestinian	0	NA
121071370	121171370	121121370	B3GNT4	Palestinian	0	NA
121101370	121201370	121151370	B3GNT4	Palestinian	7	0
121131370	121231370	121181370	B3GNT4	Palestinian	12	0
121161370	121261370	121211370	B3GNT4	Palestinian	19	0.105263158
121191370	121291370	121241370	B3GNT4	Palestinian	16	0.125
121221370	121321370	121271370	B3GNT4	Palestinian	12	0.166666667
121251370	121351370	121301370	B3GNT4	Palestinian	5	0
121281370	121381370	121331370	B3GNT4	Palestinian	9	0.111111111
121311370	121411370	121361370	B3GNT4	Palestinian	8	0.125
121341370	121441370	121391370	B3GNT4	Palestinian	7	0.142857143
121371370	121471370	121421370	B3GNT4	Palestinian	3	0
121401370	121501370	121451370	B3GNT4	Palestinian	5	0.2
121431370	121531370	121481370	B3GNT4	Palestinian	6	0.166666667
121461370	121561370	121511370	B3GNT4	Palestinian	8	0.125
121491370	121591370	121541370	B3GNT4	Palestinian	10	0.1
121521370	121621370	121571370	B3GNT4	Palestinian	11	0.090909091
121551370	121651370	121601370	B3GNT4	Palestinian	11	0.090909091
121581370	121681370	121631370	B3GNT4	Palestinian	6	0
184062970	184162970	184112970	B3GNT5	Palestinian	14	0.5
184092970	184192970	184142970	B3GNT5	Palestinian	13	0.461538462
184122970	184222970	184172970	B3GNT5	Palestinian	18	0.555555556
184152970	184252970	184202970	B3GNT5	Palestinian	14	0.428571429
184182970	184282970	184232970	B3GNT5	Palestinian	16	0.4375
184212970	184312970	184262970	B3GNT5	Palestinian	16	0.3125
184242970	184342970	184292970	B3GNT5	Palestinian	21	0.333333333
184272970	184372970	184322970	B3GNT5	Palestinian	28	0.285714286
184302970	184402970	184352970	B3GNT5	Palestinian	27	0.333333333
184332970	184432970	184382970	B3GNT5	Palestinian	26	0.230769231
184362970	184462970	184412970	B3GNT5	Palestinian	19	0.210526316
184392970	184492970	184442970	B3GNT5	Palestinian	18	0.166666667
184422970	184522970	184472970	B3GNT5	Palestinian	27	0.148148148
184452970	184552970	184502970	B3GNT5	Palestinian	23	0.173913043
184482970	184582970	184532970	B3GNT5	Palestinian	30	0.2
184512970	184612970	184562970	B3GNT5	Palestinian	31	0.258064516
184542970	184642970	184592970	B3GNT5	Palestinian	27	0.259259259
184572970	184672970	184622970	B3GNT5	Palestinian	28	0.214285714
184602970	184702970	184652970	B3GNT5	Palestinian	36	0.111111111
184632970	184732970	184682970	B3GNT5	Palestinian	38	0.105263158
184662970	184762970	184712970	B3GNT5	Palestinian	37	0.189189189
184692970	184792970	184742970	B3GNT5	Palestinian	22	0.227272727
184722970	184822970	184772970	B3GNT5	Palestinian	24	0.25
184752970	184852970	184802970	B3GNT5	Palestinian	25	0.24
184782970	184882970	184832970	B3GNT5	Palestinian	20	0.15
76024680	76124680	76074680	B3GNT6	Palestinian	45	0.177777778
76054680	76154680	76104680	B3GNT6	Palestinian	35	0.171428571
76084680	76184680	76134680	B3GNT6	Palestinian	34	0.205882353
76114680	76214680	76164680	B3GNT6	Palestinian	20	0.05
76144680	76244680	76194680	B3GNT6	Palestinian	17	0.176470588
76174680	76274680	76224680	B3GNT6	Palestinian	12	0.25
76204680	76304680	76254680	B3GNT6	Palestinian	11	0.363636364
76234680	76334680	76284680	B3GNT6	Palestinian	9	0.222222222
76264680	76364680	76314680	B3GNT6	Palestinian	8	0.375
76294680	76394680	76344680	B3GNT6	Palestinian	10	0.5
76324680	76424680	76374680	B3GNT6	Palestinian	8	0.5
76354680	76454680	76404680	B3GNT6	Palestinian	11	0.181818182
76384680	76484680	76434680	B3GNT6	Palestinian	15	0.066666667
76414680	76514680	76464680	B3GNT6	Palestinian	20	0
76444680	76544680	76494680	B3GNT6	Palestinian	23	0.043478261
76474680	76574680	76524680	B3GNT6	Palestinian	30	0.033333333
76504680	76604680	76554680	B3GNT6	Palestinian	34	0.058823529
76534680	76634680	76584680	B3GNT6	Palestinian	28	0.071428571
76564680	76664680	76614680	B3GNT6	Palestinian	23	0.173913043
76594680	76694680	76644680	B3GNT6	Palestinian	19	0.157894737
76624680	76724680	76674680	B3GNT6	Palestinian	11	0.181818182
76654680	76754680	76704680	B3GNT6	Palestinian	9	0.222222222
76684680	76784680	76734680	B3GNT6	Palestinian	10	0.3
76714680	76814680	76764680	B3GNT6	Palestinian	8	0.375
76744680	76844680	76794680	B3GNT6	Palestinian	7	0.428571429
32707013	32807013	32757013	B4GALT1	Palestinian	47	0.404255319
32737013	32837013	32787013	B4GALT1	Palestinian	30	0.566666667
32767013	32867013	32817013	B4GALT1	Palestinian	31	0.483870968
32797013	32897013	32847013	B4GALT1	Palestinian	36	0.305555556
32827013	32927013	32877013	B4GALT1	Palestinian	36	0.166666667
32857013	32957013	32907013	B4GALT1	Palestinian	33	0.212121212
32887013	32987013	32937013	B4GALT1	Palestinian	22	0.318181818
32917013	33017013	32967013	B4GALT1	Palestinian	28	0.714285714
32947013	33047013	32997013	B4GALT1	Palestinian	32	0.6875
32977013	33077013	33027013	B4GALT1	Palestinian	34	0.676470588
33007013	33107013	33057013	B4GALT1	Palestinian	38	0.526315789
33037013	33137013	33087013	B4GALT1	Palestinian	32	0.34375
33067013	33167013	33117013	B4GALT1	Palestinian	30	0.3
33097013	33197013	33147013	B4GALT1	Palestinian	27	0.37037037
33127013	33227013	33177013	B4GALT1	Palestinian	28	0.214285714
33157013	33257013	33207013	B4GALT1	Palestinian	28	0.214285714
33187013	33287013	33237013	B4GALT1	Palestinian	27	0.222222222
33217013	33317013	33267013	B4GALT1	Palestinian	16	0.3125
33247013	33347013	33297013	B4GALT1	Palestinian	11	0.454545455
33277013	33377013	33327013	B4GALT1	Palestinian	10	0.6
33307013	33407013	33357013	B4GALT1	Palestinian	14	0.285714286
33337013	33437013	33387013	B4GALT1	Palestinian	26	0.230769231
33367013	33467013	33417013	B4GALT1	Palestinian	34	0.264705882
33397013	33497013	33447013	B4GALT1	Palestinian	31	0.322580645
33427013	33527013	33477013	B4GALT1	Palestinian	22	0.5
159011585	159111585	159061585	B4GALT3	Palestinian	29	0.172413793
159041585	159141585	159091585	B4GALT3	Palestinian	30	0.233333333
159071585	159171585	159121585	B4GALT3	Palestinian	25	0.28
159101585	159201585	159151585	B4GALT3	Palestinian	23	0.347826087
159131585	159231585	159181585	B4GALT3	Palestinian	16	0.375
159161585	159261585	159211585	B4GALT3	Palestinian	20	0.25
159191585	159291585	159241585	B4GALT3	Palestinian	18	0.166666667
159221585	159321585	159271585	B4GALT3	Palestinian	19	0.157894737
159251585	159351585	159301585	B4GALT3	Palestinian	16	0.25
159281585	159381585	159331585	B4GALT3	Palestinian	12	0.333333333
159311585	159411585	159361585	B4GALT3	Palestinian	8	0.5
159341585	159441585	159391585	B4GALT3	Palestinian	8	0.25
159371585	159471585	159421585	B4GALT3	Palestinian	24	0.25
159401585	159501585	159451585	B4GALT3	Palestinian	31	0.225806452
159431585	159531585	159481585	B4GALT3	Palestinian	37	0.162162162
159461585	159561585	159511585	B4GALT3	Palestinian	34	0.058823529
159491585	159591585	159541585	B4GALT3	Palestinian	29	0.206896552
159521585	159621585	159571585	B4GALT3	Palestinian	20	0.25
159551585	159651585	159601585	B4GALT3	Palestinian	11	0.545454545
159581585	159681585	159631585	B4GALT3	Palestinian	10	0.3
159611585	159711585	159661585	B4GALT3	Palestinian	7	0.142857143
159641585	159741585	159691585	B4GALT3	Palestinian	8	0
159671585	159771585	159721585	B4GALT3	Palestinian	12	0
159701585	159801585	159751585	B4GALT3	Palestinian	15	0.133333333
120013382	120113382	120063382	B4GALT4	Palestinian	24	0.083333333
120043382	120143382	120093382	B4GALT4	Palestinian	21	0.142857143
120073382	120173382	120123382	B4GALT4	Palestinian	19	0.210526316
120103382	120203382	120153382	B4GALT4	Palestinian	15	0.333333333
120133382	120233382	120183382	B4GALT4	Palestinian	16	0.3125
120163382	120263382	120213382	B4GALT4	Palestinian	13	0.230769231
120193382	120293382	120243382	B4GALT4	Palestinian	16	0.0625
120223382	120323382	120273382	B4GALT4	Palestinian	15	0
120253382	120353382	120303382	B4GALT4	Palestinian	14	0.071428571
120283382	120383382	120333382	B4GALT4	Palestinian	19	0.210526316
120313382	120413382	120363382	B4GALT4	Palestinian	29	0.24137931
120343382	120443382	120393382	B4GALT4	Palestinian	36	0.222222222
120373382	120473382	120423382	B4GALT4	Palestinian	35	0.228571429
120403382	120503382	120453382	B4GALT4	Palestinian	27	0.296296296
120433382	120533382	120483382	B4GALT4	Palestinian	24	0.25
120463382	120563382	120513382	B4GALT4	Palestinian	27	0.259259259
120493382	120593382	120543382	B4GALT4	Palestinian	28	0.107142857
120523382	120623382	120573382	B4GALT4	Palestinian	37	0.108108108
120553382	120653382	120603382	B4GALT4	Palestinian	38	0.184210526
120583382	120683382	120633382	B4GALT4	Palestinian	31	0.193548387
120613382	120713382	120663382	B4GALT4	Palestinian	22	0.318181818
120643382	120743382	120693382	B4GALT4	Palestinian	22	0.318181818
120673382	120773382	120723382	B4GALT4	Palestinian	35	0.228571429
120703382	120803382	120753382	B4GALT4	Palestinian	37	0.297297297
120733382	120833382	120783382	B4GALT4	Palestinian	37	0.189189189
120763382	120863382	120813382	B4GALT4	Palestinian	21	0.19047619
6896187	6996187	6946187	C1GALT1	Palestinian	4	0
6926187	7026187	6976187	C1GALT1	Palestinian	5	0
6956187	7056187	7006187	C1GALT1	Palestinian	11	0
6986187	7086187	7036187	C1GALT1	Palestinian	17	0.117647059
7016187	7116187	7066187	C1GALT1	Palestinian	24	0.166666667
7046187	7146187	7096187	C1GALT1	Palestinian	27	0.259259259
7076187	7176187	7126187	C1GALT1	Palestinian	34	0.323529412
7106187	7206187	7156187	C1GALT1	Palestinian	30	0.4
7136187	7236187	7186187	C1GALT1	Palestinian	34	0.352941176
7166187	7266187	7216187	C1GALT1	Palestinian	34	0.323529412
7196187	7296187	7246187	C1GALT1	Palestinian	51	0.294117647
7226187	7326187	7276187	C1GALT1	Palestinian	68	0.191176471
7256187	7356187	7306187	C1GALT1	Palestinian	70	0.171428571
7286187	7386187	7336187	C1GALT1	Palestinian	48	0.125
7316187	7416187	7366187	C1GALT1	Palestinian	35	0.171428571
7346187	7446187	7396187	C1GALT1	Palestinian	30	0.166666667
7376187	7476187	7426187	C1GALT1	Palestinian	27	0.222222222
7406187	7506187	7456187	C1GALT1	Palestinian	24	0.125
7436187	7536187	7486187	C1GALT1	Palestinian	26	0.192307692
7466187	7566187	7516187	C1GALT1	Palestinian	20	0.15
7496187	7596187	7546187	C1GALT1	Palestinian	23	0.173913043
7526187	7626187	7576187	C1GALT1	Palestinian	21	0.238095238
7556187	7656187	7606187	C1GALT1	Palestinian	34	0.147058824
119247737	119347737	119297737	C1GALT1C1	Palestinian	17	0.235294118
119277737	119377737	119327737	C1GALT1C1	Palestinian	17	0.117647059
119307737	119407737	119357737	C1GALT1C1	Palestinian	18	0.111111111
119337737	119437737	119387737	C1GALT1C1	Palestinian	19	0.157894737
119367737	119467737	119417737	C1GALT1C1	Palestinian	21	0.19047619
119397737	119497737	119447737	C1GALT1C1	Palestinian	16	0.125
119427737	119527737	119477737	C1GALT1C1	Palestinian	13	0.230769231
119457737	119557737	119507737	C1GALT1C1	Palestinian	9	0.333333333
119487737	119587737	119537737	C1GALT1C1	Palestinian	7	0.571428571
119517737	119617737	119567737	C1GALT1C1	Palestinian	7	0.285714286
119547737	119647737	119597737	C1GALT1C1	Palestinian	9	0.111111111
119577737	119677737	119627737	C1GALT1C1	Palestinian	9	0.111111111
119607737	119707737	119657737	C1GALT1C1	Palestinian	13	0.153846154
119637737	119737737	119687737	C1GALT1C1	Palestinian	16	0.25
119667737	119767737	119717737	C1GALT1C1	Palestinian	27	0.333333333
119697737	119797737	119747737	C1GALT1C1	Palestinian	27	0.296296296
119727737	119827737	119777737	C1GALT1C1	Palestinian	31	0.258064516
119757737	119857737	119807737	C1GALT1C1	Palestinian	28	0.178571429
119787737	119887737	119837737	C1GALT1C1	Palestinian	20	0.3
119817737	119917737	119867737	C1GALT1C1	Palestinian	9	0.444444444
119847737	119947737	119897737	C1GALT1C1	Palestinian	3	0.666666667
119877737	119977737	119927737	C1GALT1C1	Palestinian	4	0
119907737	120007737	119957737	C1GALT1C1	Palestinian	8	0.25
119937737	120037737	119987737	C1GALT1C1	Palestinian	12	0.333333333
119967737	120067737	120017737	C1GALT1C1	Palestinian	11	0.363636364
32979383	33079383	33029383	FUT10	Palestinian	10	0.5
33009383	33109383	33059383	FUT10	Palestinian	10	0.5
33039383	33139383	33089383	FUT10	Palestinian	11	0.636363636
33069383	33169383	33119383	FUT10	Palestinian	10	0.5
33099383	33199383	33149383	FUT10	Palestinian	13	0.384615385
33129383	33229383	33179383	FUT10	Palestinian	14	0.5
33159383	33259383	33209383	FUT10	Palestinian	17	0.235294118
33189383	33289383	33239383	FUT10	Palestinian	13	0.230769231
33219383	33319383	33269383	FUT10	Palestinian	15	0.133333333
33249383	33349383	33299383	FUT10	Palestinian	14	0.214285714
33279383	33379383	33329383	FUT10	Palestinian	14	0.285714286
33309383	33409383	33359383	FUT10	Palestinian	15	0.2
33339383	33439383	33389383	FUT10	Palestinian	15	0.2
33369383	33469383	33419383	FUT10	Palestinian	14	0.285714286
33399383	33499383	33449383	FUT10	Palestinian	14	0.285714286
33429383	33529383	33479383	FUT10	Palestinian	13	0.230769231
33459383	33559383	33509383	FUT10	Palestinian	15	0.133333333
33489383	33589383	33539383	FUT10	Palestinian	16	0.125
33519383	33619383	33569383	FUT10	Palestinian	15	0.133333333
33549383	33649383	33599383	FUT10	Palestinian	10	0.2
33579383	33679383	33629383	FUT10	Palestinian	9	0.222222222
33609383	33709383	33659383	FUT10	Palestinian	9	0.111111111
33639383	33739383	33689383	FUT10	Palestinian	8	0.125
33669383	33769383	33719383	FUT10	Palestinian	9	0.111111111
33699383	33799383	33749383	FUT10	Palestinian	8	0.25
33729383	33829383	33779383	FUT10	Palestinian	8	0.375
33759383	33859383	33809383	FUT10	Palestinian	7	0.571428571
74805452	74905452	74855452	FUT11	Palestinian	6	0.333333333
74835452	74935452	74885452	FUT11	Palestinian	4	0.5
74865452	74965452	74915452	FUT11	Palestinian	4	0.5
74895452	74995452	74945452	FUT11	Palestinian	4	0.75
74925452	75025452	74975452	FUT11	Palestinian	3	1
74955452	75055452	75005452	FUT11	Palestinian	3	1
74985452	75085452	75035452	FUT11	Palestinian	5	0.8
75015452	75115452	75065452	FUT11	Palestinian	6	0.666666667
75045452	75145452	75095452	FUT11	Palestinian	5	0.6
75075452	75175452	75125452	FUT11	Palestinian	5	0.4
75105452	75205452	75155452	FUT11	Palestinian	4	0.25
75135452	75235452	75185452	FUT11	Palestinian	8	0.25
75165452	75265452	75215452	FUT11	Palestinian	8	0.25
75195452	75295452	75245452	FUT11	Palestinian	7	0.142857143
75225452	75325452	75275452	FUT11	Palestinian	9	0
75255452	75355452	75305452	FUT11	Palestinian	13	0.076923077
75285452	75385452	75335452	FUT11	Palestinian	17	0.176470588
75315452	75415452	75365452	FUT11	Palestinian	21	0.19047619
75345452	75445452	75395452	FUT11	Palestinian	12	0.25
75375452	75475452	75425452	FUT11	Palestinian	12	0.166666667
75405452	75505452	75455452	FUT11	Palestinian	11	0.090909091
75435452	75535452	75485452	FUT11	Palestinian	10	0
75465452	75565452	75515452	FUT11	Palestinian	8	0
75495452	75595452	75545452	FUT11	Palestinian	8	0
75525452	75625452	75575452	FUT11	Palestinian	6	0
29862171	29962171	29912171	FUT12	Palestinian	20	0.1
29892171	29992171	29942171	FUT12	Palestinian	24	0.166666667
29922171	30022171	29972171	FUT12	Palestinian	21	0.19047619
29952171	30052171	30002171	FUT12	Palestinian	19	0.157894737
29982171	30082171	30032171	FUT12	Palestinian	16	0.125
30012171	30112171	30062171	FUT12	Palestinian	16	0.125
30042171	30142171	30092171	FUT12	Palestinian	18	0.222222222
30072171	30172171	30122171	FUT12	Palestinian	15	0.333333333
30102171	30202171	30152171	FUT12	Palestinian	16	0.25
30132171	30232171	30182171	FUT12	Palestinian	12	0.166666667
30162171	30262171	30212171	FUT12	Palestinian	10	0.2
30192171	30292171	30242171	FUT12	Palestinian	12	0.416666667
30222171	30322171	30272171	FUT12	Palestinian	9	0.444444444
30252171	30352171	30302171	FUT12	Palestinian	9	0.555555556
30282171	30382171	30332171	FUT12	Palestinian	9	0.444444444
30312171	30412171	30362171	FUT12	Palestinian	7	0.285714286
30342171	30442171	30392171	FUT12	Palestinian	6	0.166666667
30372171	30472171	30422171	FUT12	Palestinian	3	0
30402171	30502171	30452171	FUT12	Palestinian	3	0
30432171	30532171	30482171	FUT12	Palestinian	4	0.25
30462171	30562171	30512171	FUT12	Palestinian	13	0.307692308
30492171	30592171	30542171	FUT12	Palestinian	15	0.333333333
30522171	30622171	30572171	FUT12	Palestinian	19	0.368421053
30552171	30652171	30602171	FUT12	Palestinian	14	0.357142857
30582171	30682171	30632171	FUT12	Palestinian	17	0.294117647
30612171	30712171	30662171	FUT12	Palestinian	15	0.2
53491528	53591528	53541528	FUT1_2	Palestinian	17	0
53521528	53621528	53571528	FUT1_2	Palestinian	14	0
53551528	53651528	53601528	FUT1_2	Palestinian	11	0.090909091
53581528	53681528	53631528	FUT1_2	Palestinian	9	0.333333333
53611528	53711528	53661528	FUT1_2	Palestinian	7	0.428571429
53641528	53741528	53691528	FUT1_2	Palestinian	6	0.666666667
53671528	53771528	53721528	FUT1_2	Palestinian	12	0.25
53701528	53801528	53751528	FUT1_2	Palestinian	23	0.260869565
53731528	53831528	53781528	FUT1_2	Palestinian	25	0.2
53761528	53861528	53811528	FUT1_2	Palestinian	23	0.173913043
53791528	53891528	53841528	FUT1_2	Palestinian	13	0.384615385
53821528	53921528	53871528	FUT1_2	Palestinian	14	0.285714286
53851528	53951528	53901528	FUT1_2	Palestinian	24	0.166666667
53881528	53981528	53931528	FUT1_2	Palestinian	25	0.08
53911528	54011528	53961528	FUT1_2	Palestinian	23	0.043478261
53941528	54041528	53991528	FUT1_2	Palestinian	18	0.055555556
53971528	54071528	54021528	FUT1_2	Palestinian	19	0
54001528	54101528	54051528	FUT1_2	Palestinian	19	0.210526316
54031528	54131528	54081528	FUT1_2	Palestinian	23	0.217391304
54061528	54161528	54111528	FUT1_2	Palestinian	25	0.28
54091528	54191528	54141528	FUT1_2	Palestinian	21	0.285714286
54121528	54221528	54171528	FUT1_2	Palestinian	21	0.333333333
54151528	54251528	54201528	FUT1_2	Palestinian	15	0.333333333
54181528	54281528	54231528	FUT1_2	Palestinian	16	0.25
54211528	54311528	54261528	FUT1_2	Palestinian	15	0.066666667
54241528	54341528	54291528	FUT1_2	Palestinian	23	0.043478261
54271528	54371528	54321528	FUT1_2	Palestinian	19	0
45109454	45209454	45159454	FUT13	Palestinian	40	0.2
45139454	45239454	45189454	FUT13	Palestinian	26	0.192307692
45169454	45269454	45219454	FUT13	Palestinian	16	0.25
45199454	45299454	45249454	FUT13	Palestinian	17	0.294117647
45229454	45329454	45279454	FUT13	Palestinian	20	0.1
45259454	45359454	45309454	FUT13	Palestinian	26	0.038461538
45289454	45389454	45339454	FUT13	Palestinian	31	0.096774194
45319454	45419454	45369454	FUT13	Palestinian	23	0.086956522
45349454	45449454	45399454	FUT13	Palestinian	22	0.090909091
45379454	45479454	45429454	FUT13	Palestinian	24	0.125
45409454	45509454	45459454	FUT13	Palestinian	27	0.111111111
45439454	45539454	45489454	FUT13	Palestinian	28	0.142857143
45469454	45569454	45519454	FUT13	Palestinian	26	0.230769231
45499454	45599454	45549454	FUT13	Palestinian	23	0.217391304
45529454	45629454	45579454	FUT13	Palestinian	31	0.193548387
45559454	45659454	45609454	FUT13	Palestinian	35	0.114285714
45589454	45689454	45639454	FUT13	Palestinian	36	0.027777778
45619454	45719454	45669454	FUT13	Palestinian	29	0.034482759
45649454	45749454	45699454	FUT13	Palestinian	27	0.074074074
45679454	45779454	45729454	FUT13	Palestinian	27	0.148148148
45709454	45809454	45759454	FUT13	Palestinian	27	0.111111111
45739454	45839454	45789454	FUT13	Palestinian	21	0.095238095
45769454	45869454	45819454	FUT13	Palestinian	16	0.125
45799454	45899454	45849454	FUT13	Palestinian	14	0.142857143
45829454	45929454	45879454	FUT13	Palestinian	13	0.153846154
93543691	93643691	93593691	FUT4	Palestinian	21	0.333333333
93573691	93673691	93623691	FUT4	Palestinian	18	0.444444444
93603691	93703691	93653691	FUT4	Palestinian	23	0.304347826
93633691	93733691	93683691	FUT4	Palestinian	25	0.24
93663691	93763691	93713691	FUT4	Palestinian	24	0.333333333
93693691	93793691	93743691	FUT4	Palestinian	21	0.333333333
93723691	93823691	93773691	FUT4	Palestinian	18	0.333333333
93753691	93853691	93803691	FUT4	Palestinian	16	0.25
93783691	93883691	93833691	FUT4	Palestinian	16	0.25
93813691	93913691	93863691	FUT4	Palestinian	21	0.19047619
93843691	93943691	93893691	FUT4	Palestinian	19	0.157894737
93873691	93973691	93923691	FUT4	Palestinian	26	0.192307692
93903691	94003691	93953691	FUT4	Palestinian	26	0.230769231
93933691	94033691	93983691	FUT4	Palestinian	30	0.2
93963691	94063691	94013691	FUT4	Palestinian	39	0.256410256
93993691	94093691	94043691	FUT4	Palestinian	36	0.25
94023691	94123691	94073691	FUT4	Palestinian	34	0.323529412
94053691	94153691	94103691	FUT4	Palestinian	19	0.526315789
94083691	94183691	94133691	FUT4	Palestinian	15	0.6
94113691	94213691	94163691	FUT4	Palestinian	12	0.5
94143691	94243691	94193691	FUT4	Palestinian	16	0.375
94173691	94273691	94223691	FUT4	Palestinian	15	0.333333333
94203691	94303691	94253691	FUT4	Palestinian	13	0.307692308
94233691	94333691	94283691	FUT4	Palestinian	12	0.25
5382265	5482265	5432265	FUT5_6	Palestinian	29	0.206896552
5412265	5512265	5462265	FUT5_6	Palestinian	20	0.15
5442265	5542265	5492265	FUT5_6	Palestinian	18	0.222222222
5472265	5572265	5522265	FUT5_6	Palestinian	19	0.157894737
5502265	5602265	5552265	FUT5_6	Palestinian	14	0.142857143
5532265	5632265	5582265	FUT5_6	Palestinian	13	0.076923077
5562265	5662265	5612265	FUT5_6	Palestinian	11	0
5592265	5692265	5642265	FUT5_6	Palestinian	8	0.125
5622265	5722265	5672265	FUT5_6	Palestinian	9	0.111111111
5652265	5752265	5702265	FUT5_6	Palestinian	11	0.090909091
5682265	5782265	5732265	FUT5_6	Palestinian	10	0
5712265	5812265	5762265	FUT5_6	Palestinian	16	0
5742265	5842265	5792265	FUT5_6	Palestinian	22	0.136363636
5772265	5872265	5822265	FUT5_6	Palestinian	24	0.166666667
5802265	5902265	5852265	FUT5_6	Palestinian	20	0.35
5832265	5932265	5882265	FUT5_6	Palestinian	15	0.333333333
5862265	5962265	5912265	FUT5_6	Palestinian	16	0.3125
5892265	5992265	5942265	FUT5_6	Palestinian	18	0.166666667
5922265	6022265	5972265	FUT5_6	Palestinian	13	0
5952265	6052265	6002265	FUT5_6	Palestinian	16	0.1875
5982265	6082265	6032265	FUT5_6	Palestinian	18	0.333333333
6012265	6112265	6062265	FUT5_6	Palestinian	20	0.35
6042265	6142265	6092265	FUT5_6	Palestinian	19	0.421052632
6072265	6172265	6122265	FUT5_6	Palestinian	16	0.4375
6102265	6202265	6152265	FUT5_6	Palestinian	13	0.461538462
6132265	6232265	6182265	FUT5_6	Palestinian	13	0.230769231
138654524	138754524	138704524	FUT7	Palestinian	19	0.210526316
138684524	138784524	138734524	FUT7	Palestinian	19	0.210526316
138714524	138814524	138764524	FUT7	Palestinian	22	0.136363636
138744524	138844524	138794524	FUT7	Palestinian	19	0.105263158
138774524	138874524	138824524	FUT7	Palestinian	16	0.0625
138804524	138904524	138854524	FUT7	Palestinian	10	0.1
138834524	138934524	138884524	FUT7	Palestinian	7	0
138864524	138964524	138914524	FUT7	Palestinian	9	0.111111111
138894524	138994524	138944524	FUT7	Palestinian	11	0.090909091
138924524	139024524	138974524	FUT7	Palestinian	10	0.1
138954524	139054524	139004524	FUT7	Palestinian	11	0.181818182
138984524	139084524	139034524	FUT7	Palestinian	11	0.090909091
139014524	139114524	139064524	FUT7	Palestinian	10	0.2
139044524	139144524	139094524	FUT7	Palestinian	11	0.181818182
139074524	139174524	139124524	FUT7	Palestinian	7	0.142857143
139104524	139204524	139154524	FUT7	Palestinian	5	0
64548701	64648701	64598701	FUT8	Palestinian	17	0.176470588
64578701	64678701	64628701	FUT8	Palestinian	18	0.166666667
64608701	64708701	64658701	FUT8	Palestinian	24	0.166666667
64638701	64738701	64688701	FUT8	Palestinian	33	0.151515152
64668701	64768701	64718701	FUT8	Palestinian	35	0.114285714
64698701	64798701	64748701	FUT8	Palestinian	35	0.228571429
64728701	64828701	64778701	FUT8	Palestinian	29	0.310344828
64758701	64858701	64808701	FUT8	Palestinian	30	0.266666667
64788701	64888701	64838701	FUT8	Palestinian	30	0.266666667
64818701	64918701	64868701	FUT8	Palestinian	28	0.142857143
64848701	64948701	64898701	FUT8	Palestinian	30	0.2
64878701	64978701	64928701	FUT8	Palestinian	25	0.24
64908701	65008701	64958701	FUT8	Palestinian	19	0.263157895
64938701	65038701	64988701	FUT8	Palestinian	14	0.285714286
64968701	65068701	65018701	FUT8	Palestinian	7	0.428571429
64998701	65098701	65048701	FUT8	Palestinian	9	0.333333333
65028701	65128701	65078701	FUT8	Palestinian	10	0.2
65058701	65158701	65108701	FUT8	Palestinian	14	0.285714286
65088701	65188701	65138701	FUT8	Palestinian	15	0.2
65118701	65218701	65168701	FUT8	Palestinian	12	0.166666667
65148701	65248701	65198701	FUT8	Palestinian	8	0
65178701	65278701	65228701	FUT8	Palestinian	10	0.2
65208701	65308701	65258701	FUT8	Palestinian	11	0.272727273
65238701	65338701	65288701	FUT8	Palestinian	15	0.2
65268701	65368701	65318701	FUT8	Palestinian	25	0.12
65298701	65398701	65348701	FUT8	Palestinian	29	0.034482759
65328701	65428701	65378701	FUT8	Palestinian	39	0.153846154
65358701	65458701	65408701	FUT8	Palestinian	33	0.212121212
65388701	65488701	65438701	FUT8	Palestinian	32	0.25
65418701	65518701	65468701	FUT8	Palestinian	44	0.272727273
65448701	65548701	65498701	FUT8	Palestinian	48	0.229166667
65478701	65578701	65528701	FUT8	Palestinian	44	0.295454545
65508701	65608701	65558701	FUT8	Palestinian	38	0.368421053
65538701	65638701	65588701	FUT8	Palestinian	29	0.379310345
65568701	65668701	65618701	FUT8	Palestinian	28	0.392857143
65598701	65698701	65648701	FUT8	Palestinian	17	0.294117647
96173842	96273842	96223842	FUT9	Palestinian	18	0.333333333
96203842	96303842	96253842	FUT9	Palestinian	10	0.4
96233842	96333842	96283842	FUT9	Palestinian	8	0.5
96263842	96363842	96313842	FUT9	Palestinian	11	0.181818182
