#window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
97043842	97143842	97093842	FUT9	Papuan	6	0,666666667
97073842	97173842	97123842	FUT9	Papuan	4	0,75
31810883	31910883	31860883	GALNT1	Papuan	6	0,666666667
153335529	153435529	153385529	GALNT10	Papuan	9	0,666666667
228760183	228860183	228810183	GALNT2	Papuan	28	0,607142857
50211968	50311968	50261968	GALNT6	Papuan	8	0,625
74139815	74239815	74189815	GCNT4	Papuan	10	0,7
70706969	70806969	70756969	OGT	Papuan	3	0,666666667
100025776	100125776	100075776	SIAT10	Papuan	3	0,666666667
68771490	68871490	68821490	SIAT4B	Papuan	2	1
68801490	68901490	68851490	SIAT4B	Papuan	2	1
68831490	68931490	68881490	SIAT4B	Papuan	3	1
68951490	69051490	69001490	SIAT4B	Papuan	5	0,6
68981490	69081490	69031490	SIAT4B	Papuan	3	0,666666667
43725707	43825707	43775707	SIAT6	Papuan	19	0,631578947
43755707	43855707	43805707	SIAT6	Papuan	19	0,631578947
75957338	76057338	76007338	SIAT7C_E	Papuan	18	0,666666667
75987338	76087338	76037338	SIAT7C_E	Papuan	15	0,733333333
76017338	76117338	76067338	SIAT7C_E	Papuan	16	0,6875
76047338	76147338	76097338	SIAT7C_E	Papuan	10	0,6
76527338	76627338	76577338	SIAT7C_E	Papuan	18	0,611111111
76557338	76657338	76607338	SIAT7C_E	Papuan	20	0,65
76587338	76687338	76637338	SIAT7C_E	Papuan	20	0,7
53012681	53112681	53062681	SIAT8C	Papuan	8	0,625
71097650	71197650	71147650	WBSCR17	Papuan	13	0,692307692
71127650	71227650	71177650	WBSCR17	Papuan	10	0,6
191172115	191272115	191222115	B3GALT2	Pathan	6	0,833333333
191442115	191542115	191492115	B3GALT2	Pathan	6	0,666666667
39488604	39588604	39538604	B3GALT5	Pathan	10	0,6
39698604	39798604	39748604	B3GALT5	Pathan	18	0,611111111
65711040	65811040	65761040	B3GNT1	Pathan	6	0,666666667
66161040	66261040	66211040	B3GNT1	Pathan	3	0,666666667
62030589	62130589	62080589	B3GNT2	Pathan	8	0,75
62060589	62160589	62110589	B3GNT2	Pathan	7	0,857142857
62090589	62190589	62140589	B3GNT2	Pathan	5	0,8
18057176	18157176	18107176	B3GNT3	Pathan	15	0,6
32977013	33077013	33027013	B4GALT1	Pathan	31	0,64516129
30162171	30262171	30212171	FUT12	Pathan	9	0,666666667
30192171	30292171	30242171	FUT12	Pathan	8	0,75
30372171	30472171	30422171	FUT12	Pathan	3	0,666666667
30402171	30502171	30452171	FUT12	Pathan	3	0,666666667
53641528	53741528	53691528	FUT1_2	Pathan	5	0,8
93543691	93643691	93593691	FUT4	Pathan	18	0,666666667
64908701	65008701	64958701	FUT8	Pathan	20	0,6
64968701	65068701	65018701	FUT8	Pathan	8	0,875
64998701	65098701	65048701	FUT8	Pathan	9	1
65028701	65128701	65078701	FUT8	Pathan	10	0,7
65058701	65158701	65108701	FUT8	Pathan	14	0,642857143
65088701	65188701	65138701	FUT8	Pathan	15	0,6
65178701	65278701	65228701	FUT8	Pathan	8	0,625
96833842	96933842	96883842	FUT9	Pathan	14	0,642857143
96863842	96963842	96913842	FUT9	Pathan	15	0,666666667
151394698	151494698	151444698	GALNT11_15	Pathan	5	0,6
154699031	154799031	154749031	GALNT13	Pathan	15	0,666666667
30596900	30696900	30646900	GALNT14	Pathan	14	0,714285714
228370183	228470183	228420183	GALNT2	Pathan	24	0,666666667
88488598	88588598	88538598	GALNT4	Pathan	15	0,6
88518598	88618598	88568598	GALNT4	Pathan	13	0,615384615
88608598	88708598	88658598	GALNT4	Pathan	8	0,625
88638598	88738598	88688598	GALNT4	Pathan	10	0,7
88668598	88768598	88718598	GALNT4	Pathan	11	0,636363636
88758598	88858598	88808598	GALNT4	Pathan	16	0,6875
130975942	131075942	131025942	GALNT9	Pathan	6	0,666666667
131005942	131105942	131055942	GALNT9	Pathan	3	0,666666667
131425942	131525942	131475942	GALNT9	Pathan	1	1
74079815	74179815	74129815	GCNT4	Pathan	13	0,615384615
74109815	74209815	74159815	GCNT4	Pathan	10	0,7
74409815	74509815	74459815	GCNT4	Pathan	11	0,636363636
74439815	74539815	74489815	GCNT4	Pathan	11	0,727272727
74469815	74569815	74519815	GCNT4	Pathan	8	0,625
70376969	70476969	70426969	OGT	Pathan	1	1
70406969	70506969	70456969	OGT	Pathan	2	1
70436969	70536969	70486969	OGT	Pathan	3	1
70466969	70566969	70516969	OGT	Pathan	2	1
70496969	70596969	70546969	OGT	Pathan	1	1
70766969	70866969	70816969	OGT	Pathan	3	0,666666667
100025776	100125776	100075776	SIAT10	Pathan	5	0,6
68831490	68931490	68881490	SIAT4B	Pathan	3	0,666666667
44115707	44215707	44165707	SIAT6	Pathan	11	0,636363636
99830916	99930916	99880916	SIAT8D	Pathan	6	0,666666667
39458604	39558604	39508604	B3GALT5	Pima	11	0,636363636
39488604	39588604	39538604	B3GALT5	Pima	9	0,777777778
39518604	39618604	39568604	B3GALT5	Pima	7	0,714285714
39698604	39798604	39748604	B3GALT5	Pima	11	0,727272727
39728604	39828604	39778604	B3GALT5	Pima	15	0,666666667
39758604	39858604	39808604	B3GALT5	Pima	17	0,705882353
39788604	39888604	39838604	B3GALT5	Pima	18	0,611111111
39818604	39918604	39868604	B3GALT5	Pima	26	0,615384615
40028604	40128604	40078604	B3GALT5	Pima	24	0,625
65981040	66081040	66031040	B3GNT1	Pima	13	0,615384615
61880589	61980589	61930589	B3GNT2	Pima	14	0,714285714
61910589	62010589	61960589	B3GNT2	Pima	10	0,7
62060589	62160589	62110589	B3GNT2	Pima	4	0,75
62090589	62190589	62140589	B3GNT2	Pima	3	0,666666667
121581370	121681370	121631370	B3GNT4	Pima	3	0,666666667
32979383	33079383	33029383	FUT10	Pima	8	0,625
33249383	33349383	33299383	FUT10	Pima	10	0,6
33279383	33379383	33329383	FUT10	Pima	8	0,625
75345452	75445452	75395452	FUT11	Pima	11	0,636363636
75405452	75505452	75455452	FUT11	Pima	11	0,636363636
75435452	75535452	75485452	FUT11	Pima	10	0,6
64968701	65068701	65018701	FUT8	Pima	5	0,8
64998701	65098701	65048701	FUT8	Pima	5	1
65028701	65128701	65078701	FUT8	Pima	7	0,714285714
65058701	65158701	65108701	FUT8	Pima	9	0,666666667
65088701	65188701	65138701	FUT8	Pima	10	0,6
97073842	97173842	97123842	FUT9	Pima	3	0,666666667
31750883	31850883	31800883	GALNT1	Pima	5	0,6
11786012	11886012	11836012	GALNT18	Pima	15	0,6
11816012	11916012	11866012	GALNT18	Pima	13	0,615384615
11846012	11946012	11896012	GALNT18	Pima	12	0,666666667
166336007	166436007	166386007	GALNT3	Pima	20	0,7
166366007	166466007	166416007	GALNT3	Pima	27	0,740740741
166396007	166496007	166446007	GALNT3	Pima	21	0,714285714
166426007	166526007	166476007	GALNT3	Pima	18	0,722222222
70676969	70776969	70726969	OGT	Pima	2	1
70706969	70806969	70756969	OGT	Pima	3	0,666666667
99995776	100095776	100045776	SIAT10	Pima	5	0,6
68831490	68931490	68881490	SIAT4B	Pima	3	0,666666667
68861490	68961490	68911490	SIAT4B	Pima	4	0,75
71674592	71774592	71724592	SIAT7A_B	Pima	13	0,615384615
100130916	100230916	100180916	SIAT8D	Pima	12	0,75
100160916	100260916	100210916	SIAT8D	Pima	12	0,666666667
17784449	17884449	17834449	SIAT8F	Pima	10	0,6
191172115	191272115	191222115	B3GALT2	Russian	6	0,666666667
191202115	191302115	191252115	B3GALT2	Russian	5	0,6
191442115	191542115	191492115	B3GALT2	Russian	6	0,666666667
39698604	39798604	39748604	B3GALT5	Russian	18	0,666666667
62000589	62100589	62050589	B3GNT2	Russian	8	0,625
62030589	62130589	62080589	B3GNT2	Russian	9	0,777777778
62060589	62160589	62110589	B3GNT2	Russian	7	0,857142857
62090589	62190589	62140589	B3GNT2	Russian	5	0,8
121461370	121561370	121511370	B3GNT4	Russian	6	0,666666667
32977013	33077013	33027013	B4GALT1	Russian	31	0,612903226
33217013	33317013	33267013	B4GALT1	Russian	11	0,727272727
33247013	33347013	33297013	B4GALT1	Russian	8	0,75
33277013	33377013	33327013	B4GALT1	Russian	8	0,625
7376187	7476187	7426187	C1GALT1	Russian	22	0,636363636
30162171	30262171	30212171	FUT12	Russian	9	0,666666667
30192171	30292171	30242171	FUT12	Russian	10	0,8
30372171	30472171	30422171	FUT12	Russian	3	0,666666667
30402171	30502171	30452171	FUT12	Russian	3	0,666666667
53641528	53741528	53691528	FUT1_2	Russian	5	0,8
64968701	65068701	65018701	FUT8	Russian	8	0,625
64998701	65098701	65048701	FUT8	Russian	9	0,666666667
65028701	65128701	65078701	FUT8	Russian	10	0,6
65058701	65158701	65108701	FUT8	Russian	15	0,6
65118701	65218701	65168701	FUT8	Russian	13	0,615384615
65178701	65278701	65228701	FUT8	Russian	8	0,625
96833842	96933842	96883842	FUT9	Russian	14	0,714285714
96863842	96963842	96913842	FUT9	Russian	15	0,8
96893842	96993842	96943842	FUT9	Russian	18	0,722222222
100782055	100882055	100832055	GALNT12	Russian	30	0,6
100812055	100912055	100862055	GALNT12	Russian	26	0,615384615
228370183	228470183	228420183	GALNT2	Russian	23	0,739130435
228400183	228500183	228450183	GALNT2	Russian	42	0,666666667
228670183	228770183	228720183	GALNT2	Russian	36	0,666666667
88068598	88168598	88118598	GALNT4	Russian	13	0,615384615
88548598	88648598	88598598	GALNT4	Russian	11	0,636363636
157432879	157532879	157482879	GALNT5	Russian	15	0,666666667
158152879	158252879	158202879	GALNT5	Russian	14	0,785714286
158182879	158282879	158232879	GALNT5	Russian	14	0,785714286
49731968	49831968	49781968	GALNT6	Russian	16	0,6875
49761968	49861968	49811968	GALNT6	Russian	14	0,714285714
50361968	50461968	50411968	GALNT6	Russian	16	0,6875
50391968	50491968	50441968	GALNT6	Russian	13	0,692307692
172613751	172713751	172663751	GALNT7_17	Russian	13	0,615384615
130975942	131075942	131025942	GALNT9	Russian	6	0,666666667
131005942	131105942	131055942	GALNT9	Russian	3	0,666666667
69057775	69157775	69107775	GALNTL1	Russian	8	0,625
69177775	69277775	69227775	GALNTL1	Russian	12	0,666666667
74379815	74479815	74429815	GCNT4	Russian	9	0,666666667
74409815	74509815	74459815	GCNT4	Russian	11	0,727272727
74439815	74539815	74489815	GCNT4	Russian	11	0,818181818
74469815	74569815	74519815	GCNT4	Russian	8	0,625
70376969	70476969	70426969	OGT	Russian	1	1
70406969	70506969	70456969	OGT	Russian	1	1
70436969	70536969	70486969	OGT	Russian	1	1
70526969	70626969	70576969	OGT	Russian	1	1
70556969	70656969	70606969	OGT	Russian	1	1
70586969	70686969	70636969	OGT	Russian	4	0,75
70616969	70716969	70666969	OGT	Russian	3	0,666666667
70646969	70746969	70696969	OGT	Russian	3	0,666666667
100025776	100125776	100075776	SIAT10	Russian	5	0,6
68831490	68931490	68881490	SIAT4B	Russian	4	0,75
68861490	68961490	68911490	SIAT4B	Russian	5	0,6
71914592	72014592	71964592	SIAT7A_B	Russian	10	0,6
76977338	77077338	77027338	SIAT7C_E	Russian	16	0,625
77007338	77107338	77057338	SIAT7C_E	Russian	18	0,666666667
77037338	77137338	77087338	SIAT7C_E	Russian	16	0,625
129681436	129781436	129731436	SIAT7D_F	Russian	13	0,769230769
129711436	129811436	129761436	SIAT7D_F	Russian	13	0,692307692
129891436	129991436	129941436	SIAT7D_F	Russian	15	0,6
129921436	130021436	129971436	SIAT7D_F	Russian	15	0,6
42474475	42574475	42524475	SIAT8E	Russian	44	0,613636364
17724449	17824449	17774449	SIAT8F	Russian	22	0,681818182
17754449	17854449	17804449	SIAT8F	Russian	17	0,705882353
17784449	17884449	17834449	SIAT8F	Russian	12	0,75
168222253	168322253	168272253	B3GALT1	San	27	0,666666667
191232115	191332115	191282115	B3GALT2	San	1	1
191262115	191362115	191312115	B3GALT2	San	1	1
191322115	191422115	191372115	B3GALT2	San	3	0,666666667
39488604	39588604	39538604	B3GALT5	San	4	0,75
39518604	39618604	39568604	B3GALT5	San	3	0,666666667
65771040	65871040	65821040	B3GNT1	San	4	0,75
65801040	65901040	65851040	B3GNT1	San	5	0,6
61940589	62040589	61990589	B3GNT2	San	3	0,666666667
61970589	62070589	62020589	B3GNT2	San	3	1
62000589	62100589	62050589	B3GNT2	San	4	0,75
62150589	62250589	62200589	B3GNT2	San	3	0,666666667
62180589	62280589	62230589	B3GNT2	San	4	0,75
18057176	18157176	18107176	B3GNT3	San	10	0,7
18087176	18187176	18137176	B3GNT3	San	9	0,888888889
121461370	121561370	121511370	B3GNT4	San	3	0,666666667
184182970	184282970	184232970	B3GNT5	San	10	0,6
184212970	184312970	184262970	B3GNT5	San	14	0,714285714
76174680	76274680	76224680	B3GNT6	San	15	0,6
76204680	76304680	76254680	B3GNT6	San	11	0,727272727
76324680	76424680	76374680	B3GNT6	San	6	0,666666667
76354680	76454680	76404680	B3GNT6	San	7	0,714285714
76654680	76754680	76704680	B3GNT6	San	9	0,666666667
76684680	76784680	76734680	B3GNT6	San	9	0,666666667
33157013	33257013	33207013	B4GALT1	San	18	0,666666667
33187013	33287013	33237013	B4GALT1	San	19	0,736842105
33217013	33317013	33267013	B4GALT1	San	12	0,833333333
33247013	33347013	33297013	B4GALT1	San	8	0,75
33277013	33377013	33327013	B4GALT1	San	5	0,6
159341585	159441585	159391585	B4GALT3	San	4	1
159611585	159711585	159661585	B4GALT3	San	5	0,6
120103382	120203382	120153382	B4GALT4	San	13	0,615384615
120133382	120233382	120183382	B4GALT4	San	12	0,666666667
6896187	6996187	6946187	C1GALT1	San	3	0,666666667
119307737	119407737	119357737	C1GALT1C1	San	3	0,666666667
33309383	33409383	33359383	FUT10	San	14	0,642857143
33339383	33439383	33389383	FUT10	San	14	0,857142857
33369383	33469383	33419383	FUT10	San	10	0,6
74835452	74935452	74885452	FUT11	San	3	0,666666667
74865452	74965452	74915452	FUT11	San	3	0,666666667
75105452	75205452	75155452	FUT11	San	2	1
75135452	75235452	75185452	FUT11	San	3	0,666666667
75375452	75475452	75425452	FUT11	San	8	0,625
75405452	75505452	75455452	FUT11	San	10	0,6
75435452	75535452	75485452	FUT11	San	10	0,6
29862171	29962171	29912171	FUT12	San	12	0,666666667
29892171	29992171	29942171	FUT12	San	10	0,7
29982171	30082171	30032171	FUT12	San	9	0,777777778
30012171	30112171	30062171	FUT12	San	9	0,777777778
30042171	30142171	30092171	FUT12	San	11	0,727272727
30072171	30172171	30122171	FUT12	San	5	0,6
30102171	30202171	30152171	FUT12	San	8	0,625
30162171	30262171	30212171	FUT12	San	8	0,625
30222171	30322171	30272171	FUT12	San	5	0,6
30432171	30532171	30482171	FUT12	San	3	0,666666667
30582171	30682171	30632171	FUT12	San	10	0,6
30612171	30712171	30662171	FUT12	San	8	0,625
53611528	53711528	53661528	FUT1_2	San	5	0,8
53641528	53741528	53691528	FUT1_2	San	5	0,8
53971528	54071528	54021528	FUT1_2	San	11	0,636363636
54001528	54101528	54051528	FUT1_2	San	9	0,666666667
54031528	54131528	54081528	FUT1_2	San	12	0,666666667
54061528	54161528	54111528	FUT1_2	San	15	0,6
54121528	54221528	54171528	FUT1_2	San	15	0,6
45379454	45479454	45429454	FUT13	San	19	0,684210526
45409454	45509454	45459454	FUT13	San	22	0,727272727
45439454	45539454	45489454	FUT13	San	23	0,739130435
45469454	45569454	45519454	FUT13	San	19	0,631578947
93543691	93643691	93593691	FUT4	San	10	0,6
93573691	93673691	93623691	FUT4	San	9	0,666666667
5862265	5962265	5912265	FUT5_6	San	10	0,7
5892265	5992265	5942265	FUT5_6	San	11	0,727272727
5922265	6022265	5972265	FUT5_6	San	7	0,714285714
5952265	6052265	6002265	FUT5_6	San	8	0,625
5982265	6082265	6032265	FUT5_6	San	9	0,777777778
6012265	6112265	6062265	FUT5_6	San	13	0,692307692
6042265	6142265	6092265	FUT5_6	San	14	0,714285714
6072265	6172265	6122265	FUT5_6	San	14	0,714285714
6102265	6202265	6152265	FUT5_6	San	9	0,666666667
64908701	65008701	64958701	FUT8	San	14	0,642857143
64938701	65038701	64988701	FUT8	San	10	0,6
64968701	65068701	65018701	FUT8	San	5	0,8
64998701	65098701	65048701	FUT8	San	4	1
65028701	65128701	65078701	FUT8	San	3	0,666666667
65058701	65158701	65108701	FUT8	San	5	0,8
65088701	65188701	65138701	FUT8	San	6	0,833333333
65118701	65218701	65168701	FUT8	San	5	1
65148701	65248701	65198701	FUT8	San	5	0,8
65178701	65278701	65228701	FUT8	San	6	0,833333333
65448701	65548701	65498701	FUT8	San	30	0,6
65478701	65578701	65528701	FUT8	San	28	0,642857143
96713842	96813842	96763842	FUT9	San	11	0,636363636
153185529	153285529	153235529	GALNT10	San	10	0,6
153305529	153405529	153355529	GALNT10	San	8	0,75
153335529	153435529	153385529	GALNT10	San	4	0,75
154055529	154155529	154105529	GALNT10	San	1	1
151394698	151494698	151444698	GALNT11_15	San	4	0,75
151424698	151524698	151474698	GALNT11_15	San	4	0,75
151454698	151554698	151504698	GALNT11_15	San	6	0,666666667
151544698	151644698	151594698	GALNT11_15	San	1	1
151574698	151674698	151624698	GALNT11_15	San	8	1
151604698	151704698	151654698	GALNT11_15	San	10	0,9
151634698	151734698	151684698	GALNT11_15	San	10	0,8
100242055	100342055	100292055	GALNT12	San	20	0,6
100332055	100432055	100382055	GALNT12	San	22	0,636363636
154699031	154799031	154749031	GALNT13	San	8	0,625
11636012	11736012	11686012	GALNT18	San	20	0,6
11786012	11886012	11836012	GALNT18	San	15	0,733333333
11816012	11916012	11866012	GALNT18	San	12	0,833333333
11846012	11946012	11896012	GALNT18	San	11	0,636363636
228370183	228470183	228420183	GALNT2	San	15	0,6
228760183	228860183	228810183	GALNT2	San	27	0,62962963
166036007	166136007	166086007	GALNT3	San	15	0,6
166066007	166166007	166116007	GALNT3	San	15	0,666666667
166096007	166196007	166146007	GALNT3	San	18	0,611111111
166126007	166226007	166176007	GALNT3	San	16	0,625
166396007	166496007	166446007	GALNT3	San	20	0,6
88098598	88198598	88148598	GALNT4	San	10	0,8
88128598	88228598	88178598	GALNT4	San	14	0,857142857
88158598	88258598	88208598	GALNT4	San	14	0,857142857
88188598	88288598	88238598	GALNT4	San	14	0,642857143
88578598	88678598	88628598	GALNT4	San	6	0,666666667
88698598	88798598	88748598	GALNT4	San	11	0,636363636
88728598	88828598	88778598	GALNT4	San	10	0,6
88758598	88858598	88808598	GALNT4	San	10	0,6
158032879	158132879	158082879	GALNT5	San	15	0,6
49911968	50011968	49961968	GALNT6	San	13	0,615384615
172583751	172683751	172633751	GALNT7_17	San	13	0,615384615
172613751	172713751	172663751	GALNT7_17	San	16	0,625
172823751	172923751	172873751	GALNT7_17	San	10	0,7
172943751	173043751	172993751	GALNT7_17	San	10	0,6
172973751	173073751	173023751	GALNT7_17	San	10	0,6
173003751	173103751	173053751	GALNT7_17	San	10	0,7
173903751	174003751	173953751	GALNT7_17	San	15	0,6
173933751	174033751	173983751	GALNT7_17	San	13	0,615384615
174203751	174303751	174253751	GALNT7_17	San	8	0,625
174353751	174453751	174403751	GALNT7_17	San	11	0,636363636
174383751	174483751	174433751	GALNT7_17	San	9	0,777777778
174413751	174513751	174463751	GALNT7_17	San	11	0,636363636
174443751	174543751	174493751	GALNT7_17	San	9	0,666666667
174713751	174813751	174763751	GALNT7_17	San	7	0,714285714
174743751	174843751	174793751	GALNT7_17	San	13	0,615384615
4423650	4523650	4473650	GALNT8	San	17	0,647058824
4903650	5003650	4953650	GALNT8	San	27	0,62962963
4933650	5033650	4983650	GALNT8	San	36	0,638888889
4963650	5063650	5013650	GALNT8	San	30	0,633333333
130915942	131015942	130965942	GALNT9	San	4	0,75
130945942	131045942	130995942	GALNT9	San	2	1
130975942	131075942	131025942	GALNT9	San	3	1
131005942	131105942	131055942	GALNT9	San	2	1
131035942	131135942	131085942	GALNT9	San	5	0,6
131125942	131225942	131175942	GALNT9	San	9	0,666666667
131245942	131345942	131295942	GALNT9	San	11	0,636363636
131425942	131525942	131475942	GALNT9	San	1	1
69087775	69187775	69137775	GALNTL1	San	8	0,625
69147775	69247775	69197775	GALNTL1	San	7	0,714285714
78563569	78663569	78613569	GCNT1	San	23	0,608695652
78623569	78723569	78673569	GCNT1	San	20	0,6
10746934	10846934	10796934	GCNT2	San	10	0,6
10776934	10876934	10826934	GCNT2	San	10	0,6
10956934	11056934	11006934	GCNT2	San	20	0,65
10986934	11086934	11036934	GCNT2	San	25	0,68
11016934	11116934	11066934	GCNT2	San	14	0,642857143
11046934	11146934	11096934	GCNT2	San	11	0,727272727
74379815	74479815	74429815	GCNT4	San	6	0,833333333
74409815	74509815	74459815	GCNT4	San	9	0,777777778
74439815	74539815	74489815	GCNT4	San	10	0,8
74469815	74569815	74519815	GCNT4	San	7	0,714285714
74499815	74599815	74549815	GCNT4	San	3	1
74529815	74629815	74579815	GCNT4	San	2	1
70376969	70476969	70426969	OGT	San	1	1
70406969	70506969	70456969	OGT	San	1	1
70586969	70686969	70636969	OGT	San	1	1
70616969	70716969	70666969	OGT	San	1	1
70646969	70746969	70696969	OGT	San	1	1
187915465	188015465	187965465	SIAT1	San	20	0,6
187945465	188045465	187995465	SIAT1	San	17	0,705882353
188275465	188375465	188325465	SIAT1	San	13	0,615384615
188305465	188405465	188355465	SIAT1	San	17	0,764705882
188335465	188435465	188385465	SIAT1	San	27	0,666666667
100025776	100125776	100075776	SIAT10	San	1	1
68861490	68961490	68911490	SIAT4B	San	1	1
68891490	68991490	68941490	SIAT4B	San	1	1
69251490	69351490	69301490	SIAT4B	San	15	0,666666667
69281490	69381490	69331490	SIAT4B	San	15	0,733333333
69311490	69411490	69361490	SIAT4B	San	9	0,777777778
43875707	43975707	43925707	SIAT6	San	10	0,6
43905707	44005707	43955707	SIAT6	San	8	0,75
43935707	44035707	43985707	SIAT6	San	9	0,666666667
44115707	44215707	44165707	SIAT6	San	4	0,75
44145707	44245707	44195707	SIAT6	San	7	0,714285714
44355707	44455707	44405707	SIAT6	San	5	0,8
44385707	44485707	44435707	SIAT6	San	3	1
44415707	44515707	44465707	SIAT6	San	6	0,833333333
71764592	71864592	71814592	SIAT7A_B	San	15	0,6
75927338	76027338	75977338	SIAT7C_E	San	14	0,642857143
75957338	76057338	76007338	SIAT7C_E	San	14	0,785714286
75987338	76087338	76037338	SIAT7C_E	San	11	0,727272727
76197338	76297338	76247338	SIAT7C_E	San	15	0,6
76947338	77047338	76997338	SIAT7C_E	San	13	0,615384615
77157338	77257338	77207338	SIAT7C_E	San	8	0,625
77277338	77377338	77327338	SIAT7C_E	San	9	0,666666667
77307338	77407338	77357338	SIAT7C_E	San	10	0,6
129291436	129391436	129341436	SIAT7D_F	San	19	0,631578947
129921436	130021436	129971436	SIAT7D_F	San	9	0,666666667
22127968	22227968	22177968	SIAT8A	San	22	0,636363636
22157968	22257968	22207968	SIAT8A	San	19	0,684210526
22247968	22347968	22297968	SIAT8A	San	21	0,619047619
22277968	22377968	22327968	SIAT8A	San	18	0,611111111
52982681	53082681	53032681	SIAT8C	San	15	0,6
53012681	53112681	53062681	SIAT8C	San	12	0,666666667
53042681	53142681	53092681	SIAT8C	San	10	1
53342681	53442681	53392681	SIAT8C	San	28	0,607142857
53402681	53502681	53452681	SIAT8C	San	18	0,666666667
53462681	53562681	53512681	SIAT8C	San	21	0,619047619
53492681	53592681	53542681	SIAT8C	San	17	0,764705882
99830916	99930916	99880916	SIAT8D	San	1	1
99950916	100050916	100000916	SIAT8D	San	8	0,625
100100916	100200916	100150916	SIAT8D	San	10	0,6
100130916	100230916	100180916	SIAT8D	San	5	1
100160916	100260916	100210916	SIAT8D	San	8	0,625
100520916	100620916	100570916	SIAT8D	San	13	0,615384615
100550916	100650916	100600916	SIAT8D	San	16	0,625
42114475	42214475	42164475	SIAT8E	San	21	0,666666667
42684475	42784475	42734475	SIAT8E	San	4	0,75
42834475	42934475	42884475	SIAT8E	San	10	0,8
42864475	42964475	42914475	SIAT8E	San	8	0,875
42894475	42994475	42944475	SIAT8E	San	8	0,875
17844449	17944449	17894449	SIAT8F	San	1	1
85612499	85712499	85662499	SIAT9	San	17	0,647058824
85642499	85742499	85692499	SIAT9	San	15	0,6
85672499	85772499	85722499	SIAT9	San	12	0,666666667
69897650	69997650	69947650	WBSCR17	San	11	0,636363636
70467650	70567650	70517650	WBSCR17	San	15	0,6
70497650	70597650	70547650	WBSCR17	San	16	0,625
62000589	62100589	62050589	B3GNT2	Sardinian	8	0,625
62030589	62130589	62080589	B3GNT2	Sardinian	9	0,777777778
62060589	62160589	62110589	B3GNT2	Sardinian	7	0,857142857
62090589	62190589	62140589	B3GNT2	Sardinian	5	0,8
76234680	76334680	76284680	B3GNT6	Sardinian	8	0,75
76264680	76364680	76314680	B3GNT6	Sardinian	6	0,833333333
76294680	76394680	76344680	B3GNT6	Sardinian	8	0,75
33217013	33317013	33267013	B4GALT1	Sardinian	11	0,818181818
33247013	33347013	33297013	B4GALT1	Sardinian	8	0,75
33277013	33377013	33327013	B4GALT1	Sardinian	8	0,625
120103382	120203382	120153382	B4GALT4	Sardinian	13	0,692307692
120133382	120233382	120183382	B4GALT4	Sardinian	13	0,615384615
6896187	6996187	6946187	C1GALT1	Sardinian	5	0,8
7376187	7476187	7426187	C1GALT1	Sardinian	22	0,636363636
33279383	33379383	33329383	FUT10	Sardinian	10	0,7
75135452	75235452	75185452	FUT11	Sardinian	6	0,666666667
75165452	75265452	75215452	FUT11	Sardinian	6	0,666666667
30522171	30622171	30572171	FUT12	Sardinian	16	0,6875
30552171	30652171	30602171	FUT12	Sardinian	13	0,692307692
30612171	30712171	30662171	FUT12	Sardinian	15	0,6
53641528	53741528	53691528	FUT1_2	Sardinian	4	0,75
96203842	96303842	96253842	FUT9	Sardinian	9	0,777777778
96233842	96333842	96283842	FUT9	Sardinian	7	0,714285714
31750883	31850883	31800883	GALNT1	Sardinian	5	0,6
31780883	31880883	31830883	GALNT1	Sardinian	8	0,625
31810883	31910883	31860883	GALNT1	Sardinian	7	0,714285714
153995529	154095529	154045529	GALNT10	Sardinian	16	0,6875
154025529	154125529	154075529	GALNT10	Sardinian	17	0,764705882
154055529	154155529	154105529	GALNT10	Sardinian	10	0,9
154699031	154799031	154749031	GALNT13	Sardinian	14	0,642857143
154759031	154859031	154809031	GALNT13	Sardinian	14	0,642857143
154819031	154919031	154869031	GALNT13	Sardinian	20	0,65
228370183	228470183	228420183	GALNT2	Sardinian	21	0,619047619
228730183	228830183	228780183	GALNT2	Sardinian	34	0,617647059
88038598	88138598	88088598	GALNT4	Sardinian	13	0,615384615
158152879	158252879	158202879	GALNT5	Sardinian	15	0,666666667
158182879	158282879	158232879	GALNT5	Sardinian	15	0,666666667
49701968	49801968	49751968	GALNT6	Sardinian	18	0,611111111
49731968	49831968	49781968	GALNT6	Sardinian	16	0,75
49761968	49861968	49811968	GALNT6	Sardinian	14	0,785714286
50361968	50461968	50411968	GALNT6	Sardinian	15	0,6
50391968	50491968	50441968	GALNT6	Sardinian	13	0,615384615
172613751	172713751	172663751	GALNT7_17	Sardinian	13	0,615384615
130945942	131045942	130995942	GALNT9	Sardinian	8	0,625
130975942	131075942	131025942	GALNT9	Sardinian	7	0,714285714
131005942	131105942	131055942	GALNT9	Sardinian	4	0,75
69057775	69157775	69107775	GALNTL1	Sardinian	9	0,666666667
74379815	74479815	74429815	GCNT4	Sardinian	9	0,666666667
74409815	74509815	74459815	GCNT4	Sardinian	11	0,818181818
74439815	74539815	74489815	GCNT4	Sardinian	10	0,9
74469815	74569815	74519815	GCNT4	Sardinian	7	0,857142857
74529815	74629815	74579815	GCNT4	Sardinian	3	0,666666667
70376969	70476969	70426969	OGT	Sardinian	1	1
70406969	70506969	70456969	OGT	Sardinian	1	1
70436969	70536969	70486969	OGT	Sardinian	1	1
